FID_Oaklan,area,basezone,date_effct,time_effct,date_expir,time_expir,ordinance,overlay,perimeter,date_updat,time_updat,znlabel,Zoning
0,513424.189161,CN-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4738.671734,2011-03-15,07:00:00.000,CN-2,0
0,337889.979161,RM-1,1899-12-30,NA,1899-12-30,NA,NA,S-12,3576.924605,2011-03-15,07:00:00.000,RM-1/S-12,2
0,181111.979446,RM-4,1899-12-30,NA,1899-12-30,NA,NA,S-12,3231.554225,2011-03-15,07:00:00.000,RM-4/S-12,2
0,255793.838861,RM-4,1899-12-30,NA,1899-12-30,NA,NA,S-12,4235.204226,2011-03-15,07:00:00.000,RM-4/S-12,2
0,1203376.00438,RM-1,1899-12-30,NA,1899-12-30,NA,NA,S-12,11767.221697,2011-03-15,07:00:00.000,RM-1/S-12,2
0,154720.840416,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2042.903683,2011-03-15,07:00:00.000,RM-2,2
0,103108.477969,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1417.884109,2011-03-15,07:00:00.000,RM-3,2
0,249144.573052,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2066.075223,2011-03-15,07:00:00.000,RM-3,2
0,140901.117877,CN-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2403.153198,2011-03-15,07:00:00.000,CN-4,0
0,196516.676185,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2475.867119,2011-03-15,07:00:00.000,RM-2,2
0,512254.853987,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/S-12,4957.082621,2011-03-15,07:00:00.000,RM-3/S-12,2
0,472220.320722,CN-3,1899-12-30,NA,1899-12-30,NA,NA,/S-12,6031.993642,2011-03-15,07:00:00.000,CN-3/S-12,0
0,116294.226669,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1782.86514,2011-03-15,07:00:00.000,RM-2,2
0,144654.654256,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2358.89832,2011-03-15,07:00:00.000,RM-3,2
0,125667.653523,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2260.397614,2011-03-15,07:00:00.000,RM-3,2
0,231712.310427,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2592.241732,2011-03-15,07:00:00.000,RM-4,2
0,557782.807862,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4847.534284,2011-03-15,07:00:00.000,RD-2,1
0,1090859.61801,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,8471.227531,2011-03-15,07:00:00.000,RM-3,2
0,58606.672675,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1045.299213,2011-03-15,07:00:00.000,RD-2,1
0,155936.885967,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2143.314635,2011-03-15,07:00:00.000,RM-3,2
0,419624.472922,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3029.551956,2011-03-15,07:00:00.000,RM-4,2
0,5578099.25963,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,16057.867458,2011-03-15,07:00:00.000,RD-2,1
0,42656.756048,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1008.568282,2011-03-15,07:00:00.000,RM-3,2
0,290277.642993,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2861.958807,2011-03-15,07:00:00.000,RM-3,2
0,997959.440057,CC-1,1899-12-30,NA,1899-12-30,NA,NA,NA,4546.313701,2011-03-15,07:00:00.000,CC-1,0
0,945496.671425,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,6668.307858,2011-03-15,07:00:00.000,RM-2,2
0,0,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,0,2011-03-15,07:00:00.000,CN-3,0
0,308303.800693,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3053.111023,2011-03-15,07:00:00.000,RH-4,1
0,209595.952784,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1944.463794,2011-03-15,07:00:00.000,RH-4,1
0,455695.287002,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3477.323343,2011-03-15,07:00:00.000,RM-2,2
0,498512.734001,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,5155.076064,2011-03-15,07:00:00.000,RM-4,2
0,821762.118094,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4033.576521,2011-03-15,07:00:00.000,RM-3,2
0,270707.721514,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3111.967508,2011-03-15,07:00:00.000,RD-2,1
0,167445.727209,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2218.367463,2011-03-15,07:00:00.000,RM-3,2
0,1391663.68541,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,7701.683214,2011-03-15,07:00:00.000,RM-2,2
0,1018320.21764,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,5587.228883,2011-03-15,07:00:00.000,RM-4,2
0,1061423.5738,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4873.616546,2011-03-15,07:00:00.000,RM-2,2
0,538246.743893,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,3416.002205,2011-03-15,07:00:00.000,RM-1,2
0,367216.409443,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3331.146231,2011-03-15,07:00:00.000,RM-4,2
0,39666.543504,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,827.838076,2011-03-15,07:00:00.000,RM-4,2
0,0.21495,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2.538158,2011-03-15,07:00:00.000,RM-2,2
0,0,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,0,2011-03-15,07:00:00.000,RU-5,2
0,112463.932597,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1459.791012,2011-03-15,07:00:00.000,RU-5,2
0,187069.032345,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1844.256316,2011-03-15,07:00:00.000,RU-5,2
0,307710.815048,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4187.469063,2011-03-15,07:00:00.000,CN-3,0
0,98591.200789,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1470.933918,2011-03-15,07:00:00.000,RU-5,2
0,421701.969576,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3166.916975,2011-03-15,07:00:00.000,RU-4,2
0,153457.904404,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,2243.356535,2011-03-15,07:00:00.000,RU-5,2
0,99359.784137,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1472.828203,2011-03-15,07:00:00.000,RM-4,2
0,559809.452221,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3466.846033,2011-03-15,07:00:00.000,RM-4,2
0,493000.940256,RU-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5406.766939,2011-03-15,07:00:00.000,RU-3,2
0,140975.841571,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2284.996573,2011-03-15,07:00:00.000,RM-4,2
0,280470.412161,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3561.236932,2011-03-15,07:00:00.000,RM-3,2
0,69730.742123,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1320.932708,2011-03-15,07:00:00.000,CN-3,0
0,66518.563333,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1199.292524,2011-03-15,07:00:00.000,RM-4,2
0,1088377.32555,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5497.045422,2011-03-15,07:00:00.000,RM-2,2
0,339697.760674,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,3711.845376,2011-03-15,07:00:00.000,RU-5,2
0,73465.911839,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1408.768523,2011-03-15,07:00:00.000,RM-3,2
0,701669.529069,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4899.00563,2011-03-15,07:00:00.000,CN-3,0
0,550964.353261,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,5524.868979,2011-03-15,07:00:00.000,RU-1,2
0,185869.177677,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2633.85433,2011-03-15,07:00:00.000,RM-4,2
0,454096.873868,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,4813.062573,2011-03-15,07:00:00.000,RM-4,2
0,393256.41646,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3764.365334,2011-03-15,07:00:00.000,RM-4,2
0,151098.772025,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2120.107095,2011-03-15,07:00:00.000,CN-3,0
0,72751.86141,HBX-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1189.792955,2011-03-15,07:00:00.000,HBX-1,0
0,56476.908641,CN-4,1899-12-30,NA,1899-12-30,NA,NA,NA,954.864602,2011-03-15,07:00:00.000,CN-4,0
0,1609544.29222,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,5976.359474,2011-03-15,07:00:00.000,RD-1,1
0,102386054.53,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,188790.210922,2011-03-15,07:00:00.000,RH-4,1
0,199968.896653,RU-3/D-BR,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,1963.720756,2011-03-15,07:00:00.000,RU-3/D-BR,2
0,263255.231746,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3281.595747,2011-03-15,07:00:00.000,RM-3,2
0,305879.28893,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2331.459248,2011-03-15,07:00:00.000,RM-1,2
0,59834.013509,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1007.886517,2011-03-15,07:00:00.000,RU-4,2
0,37191.798352,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,841.625387,2011-03-15,07:00:00.000,RU-4,2
0,212597.443919,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2537.779965,2011-03-15,07:00:00.000,CN-3,0
0,97634.052796,RU-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1719.113172,2011-03-15,07:00:00.000,RU-3,2
0,364940.13426,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4136.215993,2011-03-15,07:00:00.000,RM-3,2
0,148486.038939,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1743.48723,2011-03-15,07:00:00.000,RM-2,2
0,374471.521345,RU-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3540.786302,2011-03-15,07:00:00.000,RU-3,2
0,228357.337707,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2431.592185,2011-03-15,07:00:00.000,RU-4,2
0,140696.886614,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,2068.806914,2011-03-15,07:00:00.000,RU-5,2
0,84594.531988,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1544.315085,2011-03-15,07:00:00.000,RU-4,2
0,46306.436227,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1000.422615,2011-03-15,07:00:00.000,RU-5,2
0,165174.848677,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2046.853239,2011-03-15,07:00:00.000,RM-2,2
0,1432457.03147,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,7701.600208,2011-03-15,07:00:00.000,RM-3,2
0,663144.921984,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,3957.61002,2011-03-15,07:00:00.000,RU-5,2
0,48779.427564,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1057.930309,2011-03-15,07:00:00.000,RU-1,2
0,32156.40446,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,816.677527,2011-03-15,07:00:00.000,RU-1,2
0,422958.141836,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3692.098077,2011-03-15,07:00:00.000,RM-3,2
0,215402.201174,RU-2,1899-12-30,NA,1899-12-30,NA,NA,S-12,3208.987944,2011-03-15,07:00:00.000,RU-2/S-12,2
0,472806.318884,RU-3,1899-12-30,NA,1899-12-30,NA,NA,/S-12,5892.902492,2011-03-15,07:00:00.000,RU-3/S-12,2
0,340639.84768,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3639.024413,2011-03-15,07:00:00.000,RM-3,2
0,942557.779287,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,6024.022483,2011-03-15,07:00:00.000,RM-3,2
0,316787.103388,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3165.073653,2011-03-15,07:00:00.000,RM-2,2
0,494007.26446,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5190.935031,2011-03-15,07:00:00.000,RM-3,2
0,526059.512562,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4490.985917,2011-03-15,07:00:00.000,RD-2,1
0,38418.810404,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,933.453389,2011-03-15,07:00:00.000,RU-5,2
0,443220.900573,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,6072.776968,2011-03-15,07:00:00.000,RM-3,2
0,92180.598087,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1453.840192,2011-03-15,07:00:00.000,RM-2,2
0,683592.362071,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5396.148907,2011-03-15,07:00:00.000,RM-2,2
0,690517.938751,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5536.37414,2011-03-15,07:00:00.000,RM-3,2
0,22747.26029,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,645.985594,2011-03-15,07:00:00.000,RM-3/C,0
0,697151.063294,CC-2,1899-12-30,NA,1899-12-30,NA,NA,NA,6158.168028,2011-03-15,07:00:00.000,CC-2,0
0,67828.922767,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1263.355454,2011-03-15,07:00:00.000,RM-4,2
0,1189485.49219,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,6766.354557,2011-03-15,07:00:00.000,RM-3,2
0,144811.791547,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1594.033198,2011-03-15,07:00:00.000,RM-2,2
0,700184.567152,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,4561.345714,2011-03-15,07:00:00.000,RU-5,2
0,166550.755182,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1749.816957,2011-03-15,07:00:00.000,RU-4,2
0,143890.694056,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1517.5829,2011-03-15,07:00:00.000,RU-5,2
0,77449.472823,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1185.400535,2011-03-15,07:00:00.000,RM-3,2
0,168512.025434,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2619.479227,2011-03-15,07:00:00.000,RM-3,2
0,324021.585621,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2633.348068,2011-03-15,07:00:00.000,RM-3,2
0,29256.47859,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,1120.160819,2011-03-15,07:00:00.000,RM-3/C,0
0,641021.292794,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,8850.908251,2011-03-15,07:00:00.000,RM-3,2
0,147334.088942,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1759.208591,2011-03-15,07:00:00.000,RM-4,2
0,7498298.99856,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,21669.780967,2011-03-15,07:00:00.000,RM-2,2
0,196604.901655,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2523.206229,2011-03-15,07:00:00.000,RM-4,2
0,2931665.20627,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,11361.235156,2011-03-15,07:00:00.000,RM-2,2
0,107754.012988,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1819.90001,2011-03-15,07:00:00.000,RM-1,2
0,196586.36361,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2081.127078,2011-03-15,07:00:00.000,RM-3,2
0,5406227.09676,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,14529.793981,2011-03-15,07:00:00.000,RD-2,1
0,1424552.09348,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,13495.714309,2011-03-15,07:00:00.000,RM-4,2
0,1747221.08142,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,9286.817999,2011-03-15,07:00:00.000,RM-3,2
0,180380.923865,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2318.774866,2011-03-15,07:00:00.000,RM-3,2
0,23371.782124,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,618.533793,2011-03-15,07:00:00.000,RM-3/C,2
0,11860.152233,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,480.683027,2011-03-15,07:00:00.000,RM-3/C,0
0,4282998.08744,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,18086.697156,2011-03-15,07:00:00.000,RM-3,2
0,774745.780687,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5306.154451,2011-03-15,07:00:00.000,RM-2,2
0,76012.368059,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1331.545544,2011-03-15,07:00:00.000,RM-2,2
0,774180.949118,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,7408.385624,2011-03-15,07:00:00.000,RM-3,2
0,2182731.49079,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,11765.898314,2011-03-15,07:00:00.000,RM-3,2
0,58847.474151,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1072.220806,2011-03-15,07:00:00.000,RM-3,2
0,140031.210141,RU-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1619.785284,2011-03-15,07:00:00.000,RU-3,2
0,680161.484921,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5253.98669,2011-03-15,07:00:00.000,RM-3,2
0,698870.138265,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4134.355987,2011-03-15,07:00:00.000,RM-2,2
0,555988.583343,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5645.737347,2011-03-15,07:00:00.000,RM-2,2
0,543693.43963,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,5064.245399,2011-03-15,07:00:00.000,RM-4,2
0,240038.271581,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2956.003175,2011-03-15,07:00:00.000,RM-3,2
0,1639628.16669,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,7073.694132,2011-03-15,07:00:00.000,RM-3,2
0,244815.769194,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3092.15647,2011-03-15,07:00:00.000,RM-3,2
0,853444.74579,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,8407.422838,2011-03-15,07:00:00.000,RM-4,2
0,25419.798424,CN-4,1899-12-30,NA,1899-12-30,NA,NA,NA,650.794179,2011-03-15,07:00:00.000,CN-4,0
0,222501.868335,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2685.229662,2011-03-15,07:00:00.000,RM-2,2
0,98966.909984,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1374.613291,2011-03-15,07:00:00.000,RM-3,2
0,4916639.26108,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,23059.525359,2011-03-15,07:00:00.000,RM-2,2
0,12155.401892,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,467.999103,2011-03-15,07:00:00.000,RM-3/C,0
0,30110.308114,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,859.108304,2011-03-15,07:00:00.000,RM-3/C,2
0,2347806.28396,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,11811.591861,2011-03-15,07:00:00.000,RD-2,1
0,468702.193401,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3779.78658,2011-03-15,07:00:00.000,RM-3,2
0,1185085.45911,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,4913.815916,2011-03-15,07:00:00.000,RM-1,2
0,3592838.87845,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,15979.885704,2011-03-15,07:00:00.000,OS (RCA),0
0,274123.02423,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2990.947084,2011-03-15,07:00:00.000,RH-1,1
0,3016226.80984,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,20517.429678,2011-03-15,07:00:00.000,RM-2,2
0,528902.820389,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3654.74097,2011-03-15,07:00:00.000,CN-3,0
0,622487.722592,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,6302.799712,2011-03-15,07:00:00.000,RM-4,2
0,531257.004741,CC-1,1899-12-30,NA,1899-12-30,NA,NA,NA,3876.132293,2011-03-15,07:00:00.000,CC-1,0
0,2615267.74075,IG,1899-12-30,NA,1899-12-30,NA,NA,/S-19,20523.044754,2011-03-15,07:00:00.000,IG/S-19,0
0,42542429.3675,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,73534.666338,2011-03-15,07:00:00.000,RD-1,1
0,2333534.81857,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,11754.621815,2011-03-15,07:00:00.000,RH-3,1
0,279259.225178,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2188.378877,2011-03-15,07:00:00.000,RH-1,1
0,7421399.92929,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,20618.245928,2011-03-15,07:00:00.000,RH-4,1
0,247604.321634,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2182.043012,2011-03-15,07:00:00.000,RH-3,1
0,358458.587393,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3513.97115,2011-03-15,07:00:00.000,RH-3,1
0,687476.492779,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5016.546709,2011-03-15,07:00:00.000,RH-3,1
0,1013022.89875,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,6076.166042,2011-03-15,07:00:00.000,RH-4,1
0,1127400.46408,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5006.110202,2011-03-15,07:00:00.000,RH-3,1
0,812604.647754,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,5221.885577,2011-03-15,07:00:00.000,RH-4,1
0,1772043.54836,RH-2,1899-12-30,NA,1899-12-30,NA,NA,NA,7813.00833,2011-03-15,07:00:00.000,RH-2,1
0,1054870.16813,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,5267.24214,2011-03-15,07:00:00.000,RD-1,1
0,509015.327832,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3590.232375,2011-03-15,07:00:00.000,RD-2,1
0,815808.068896,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4941.317617,2011-03-15,07:00:00.000,RH-3,1
0,483471.261144,CC-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4309.556584,2011-03-15,07:00:00.000,CC-2,0
0,57082.535547,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1138.168545,2011-03-15,07:00:00.000,RU-4,2
0,90740.995596,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1277.841875,2011-03-15,07:00:00.000,RM-3,2
0,1905372.62141,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,9079.611226,2011-03-15,07:00:00.000,RM-2,2
0,829298.150721,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,6911.43786,2011-03-15,07:00:00.000,CN-3,0
0,412935.216164,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,3906.966386,2011-03-15,07:00:00.000,RU-5,2
0,306566.144151,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3924.47578,2011-03-15,07:00:00.000,RU-4,2
0,259877.258404,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,4170.867823,2011-03-15,07:00:00.000,RU-5,2
0,367911.349221,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,4170.630467,2011-03-15,07:00:00.000,RU-5,2
0,337470.228904,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3778.335311,2011-03-15,07:00:00.000,CN-3,0
0,2308600.97091,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,8309.252074,2011-03-15,07:00:00.000,RM-1,2
0,30460.539402,RM-4,1899-12-30,NA,1899-12-30,NA,NA,/C,709.09134,2011-03-15,07:00:00.000,RM-4/C,0
0,407809.19447,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4743.767806,2011-03-15,07:00:00.000,RM-3,2
0,90646.212136,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1572.201132,2011-03-15,07:00:00.000,RM-1,2
0,3270179.60819,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,8637.865238,2011-03-15,07:00:00.000,RH-3,1
0,6242036.25052,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,12566.953061,2011-03-15,07:00:00.000,RH-3,1
0,6233599.02898,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,14496.251203,2011-03-15,07:00:00.000,RH-1,1
0,1527257.30858,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,7373.530589,2011-03-15,07:00:00.000,RM-1,2
0,415480.307677,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,3020.109901,2011-03-15,07:00:00.000,RH-4,1
0,394221.641417,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3389.038438,2011-03-15,07:00:00.000,RD-2,1
0,582562.103006,S-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3638.225094,2011-03-15,07:00:00.000,S-3,0
0,1574589.41479,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,13471.337805,2011-03-15,07:00:00.000,RH-3,1
0,3644263.52716,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,8390.73014,2011-03-15,07:00:00.000,RH-4,1
0,126517.656677,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1658.580434,2011-03-15,07:00:00.000,RM-3,2
0,2832923.4103,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,9198.710986,2011-03-15,07:00:00.000,RH-1,1
0,1230221.88766,M-30,1899-12-30,NA,1899-12-30,NA,12875,NA,5491.108974,2011-03-15,07:00:00.000,M-30,0
0,67387.211442,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1520.343864,2011-03-15,07:00:00.000,RM-3,2
0,22749635.1543,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,42978.139872,2011-03-15,07:00:00.000,RH-4,1
0,22841.380413,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,658.46226,2011-03-15,07:00:00.000,RU-5,2
0,277864.460242,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2785.300525,2011-03-15,07:00:00.000,RM-2,2
0,3005547.1869,RH-4,1899-12-30,NA,1899-12-30,NA,NA,NA,10698.037579,2011-03-15,07:00:00.000,RH-4,1
0,28088.501214,CN-4,1899-12-30,NA,1899-12-30,NA,NA,NA,732.757802,2011-03-15,07:00:00.000,CN-4,0
0,227481.946188,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2134.645993,2011-03-15,07:00:00.000,RM-3,2
0,196604.271953,OS (NP),1899-12-30,NA,1899-12-30,NA,NA,NA,2081.612987,2011-03-15,07:00:00.000,OS (NP),0
0,1976303.20659,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,10299.681899,2011-03-15,07:00:00.000,RD-2,1
0,86443.9047,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1226.14053,2011-03-15,07:00:00.000,RU-5,2
