gnrl_p_,id,zoning
618 - Low Density Residential,364,1
618 - Low Density Residential,365,1
618 - Low Density Residential,366,1
618 - Low Density Residential,367,1
618 - Low Density Residential,368,1
618 - Low Density Residential,369,1
618 - Low Density Residential,370,1
618 - Low Density Residential,371,1
618 - Low Density Residential,372,1
618 - Low Density Residential,373,1
618 - Low Density Residential,374,1
618 - Low Density Residential,375,1
618 - Low Density Residential,376,1
618 - Low Density Residential,377,1
618 - Low Density Residential,378,1
618 - Low Density Residential,379,1
618 - Low Density Residential,380,1
618 - Low Density Residential,381,1
618 - Low Density Residential,382,1
618 - Low Density Residential,383,1
618 - Low Density Residential,384,1
618 - Low Density Residential,385,1
618 - Low Density Residential,386,1
618 - Low Density Residential,387,1
618 - Low Density Residential,388,1
618 - Low Density Residential,389,1
618 - Low Density Residential,390,1
618 - Low Density Residential,391,1
618 - Low Density Residential,392,1
618 - Low Density Residential,393,1
618 - Low Density Residential,394,1
618 - Low Density Residential,395,1
618 - Low Density Residential,396,1
618 - Low Density Residential,397,1
618 - Low Density Residential,398,1
618 - Low Density Residential,399,1
618 - Low Density Residential,400,1
618 - Low Density Residential,401,1
618 - Low Density Residential,402,1
618 - Low Density Residential,403,1
618 - Low Density Residential,404,1
618 - Low Density Residential,405,1
618 - Low Density Residential,406,1
618 - Low Density Residential,407,1
618 - Low Density Residential,408,1
618 - Low Density Residential,409,1
618 - Low Density Residential,410,1
618 - Low Density Residential,411,1
618 - Low Density Residential,412,1
618 - Low Density Residential,413,1
618 - Low Density Residential,414,1
618 - Low Density Residential,415,1
618 - Low Density Residential,416,1
618 - Low Density Residential,417,1
618 - Low Density Residential,418,1
618 - Low Density Residential,419,1
618 - Low Density Residential,420,1
618 - Low Density Residential,421,1
618 - Low Density Residential,422,1
618 - Low Density Residential,423,1
618 - Low Density Residential,424,1
618 - Low Density Residential,425,1
618 - Low Density Residential,426,1
618 - Low Density Residential,427,1
618 - Low Density Residential,428,1
618 - Low Density Residential,429,1
618 - Low Density Residential,430,1
618 - Low Density Residential,431,1
618 - Low Density Residential,432,1
618 - Low Density Residential,433,1
618 - Low Density Residential,434,1
618 - Low Density Residential,435,1
618 - Low Density Residential,436,1
618 - Low Density Residential,437,1
618 - Low Density Residential,438,1
618 - Low Density Residential,439,1
618 - Low Density Residential,440,1
618 - Low Density Residential,441,1
618 - Low Density Residential,442,1
618 - Low Density Residential,443,1
618 - Low Density Residential,444,1
618 - Low Density Residential,445,1
618 - Low Density Residential,446,1
618 - Low Density Residential,447,1
618 - Low Density Residential,448,1
618 - Low Density Residential,449,1
618 - Low Density Residential,450,1
618 - Low Density Residential,451,1
618 - Low Density Residential,452,1
618 - Low Density Residential,453,1
618 - Low Density Residential,454,1
618 - Low Density Residential,455,1
618 - Low Density Residential,456,1
618 - Low Density Residential,457,1
618 - Low Density Residential,458,1
618 - Low Density Residential,459,1
618 - Low Density Residential,460,1
618 - Low Density Residential,461,1
618 - Low Density Residential,462,1
618 - Low Density Residential,463,1
618 - Low Density Residential,464,1
618 - Low Density Residential,465,1
618 - Low Density Residential,466,1
618 - Low Density Residential,467,1
618 - Low Density Residential,468,1
618 - Low Density Residential,469,1
618 - Low Density Residential,470,1
618 - Low Density Residential,471,1
618 - Low Density Residential,472,1
618 - Low Density Residential,473,1
618 - Low Density Residential,474,1
618 - Low Density Residential,475,1
618 - Low Density Residential,476,1
618 - Low Density Residential,477,1
618 - Low Density Residential,478,1
618 - Low Density Residential,479,1
618 - Low Density Residential,480,1
618 - Low Density Residential,481,1
618 - Low Density Residential,482,1
618 - Low Density Residential,483,1
618 - Low Density Residential,484,1
618 - Low Density Residential,485,1
618 - Low Density Residential,486,1
618 - Low Density Residential,487,1
618 - Low Density Residential,488,1
618 - Low Density Residential,489,1
618 - Low Density Residential,490,1
618 - Low Density Residential,491,1
618 - Low Density Residential,492,1
618 - Low Density Residential,493,1
618 - Low Density Residential,494,1
618 - Low Density Residential,495,1
618 - Low Density Residential,496,1
618 - Low Density Residential,497,1
618 - Low Density Residential,498,1
618 - Low Density Residential,499,1
618 - Low Density Residential,500,1
618 - Low Density Residential,501,1
618 - Low Density Residential,502,1
618 - Low Density Residential,503,1
618 - Low Density Residential,504,1
618 - Low Density Residential,505,1
618 - Low Density Residential,506,1
618 - Low Density Residential,507,1
618 - Low Density Residential,508,1
618 - Low Density Residential,509,1
618 - Low Density Residential,510,1
618 - Low Density Residential,511,1
618 - Low Density Residential,512,1
618 - Low Density Residential,513,1
618 - Low Density Residential,514,1
618 - Low Density Residential,515,1
618 - Low Density Residential,516,1
618 - Low Density Residential,517,1
618 - Low Density Residential,518,1
618 - Low Density Residential,519,1
618 - Low Density Residential,520,1
618 - Low Density Residential,521,1
618 - Low Density Residential,522,1
618 - Low Density Residential,523,1
618 - Low Density Residential,524,1
618 - Low Density Residential,525,1
618 - Low Density Residential,526,1
618 - Low Density Residential,527,1
618 - Low Density Residential,528,1
618 - Low Density Residential,529,1
618 - Low Density Residential,530,1
618 - Low Density Residential,531,1
618 - Low Density Residential,532,1
618 - Low Density Residential,533,1
618 - Low Density Residential,534,1
618 - Low Density Residential,535,1
618 - Low Density Residential,536,1
618 - Low Density Residential,537,1
618 - Low Density Residential,538,1
618 - Low Density Residential,539,1
618 - Low Density Residential,540,1
618 - Low Density Residential,541,1
618 - Low Density Residential,542,1
618 - Low Density Residential,543,1
618 - Low Density Residential,544,1
618 - Low Density Residential,545,1
618 - Low Density Residential,546,1
618 - Low Density Residential,547,1
618 - Low Density Residential,548,1
618 - Low Density Residential,549,1
618 - Low Density Residential,550,1
618 - Low Density Residential,551,1
618 - Low Density Residential,552,1
618 - Low Density Residential,553,1
618 - Low Density Residential,554,1
618 - Low Density Residential,555,1
618 - Low Density Residential,556,1
618 - Low Density Residential,557,1
618 - Low Density Residential,558,1
618 - Low Density Residential,559,1
618 - Low Density Residential,560,1
618 - Low Density Residential,561,1
618 - Low Density Residential,562,1
618 - Low Density Residential,563,1
618 - Low Density Residential,564,1
618 - Low Density Residential,565,1
618 - Low Density Residential,566,1
618 - Low Density Residential,567,1
618 - Low Density Residential,568,1
618 - Low Density Residential,569,1
618 - Low Density Residential,570,1
618 - Low Density Residential,571,1
618 - Low Density Residential,572,1
618 - Low Density Residential,573,1
618 - Low Density Residential,574,1
618 - Low Density Residential,575,1
618 - Low Density Residential,576,1
618 - Low Density Residential,577,1
618 - Low Density Residential,578,1
618 - Low Density Residential,579,1
618 - Low Density Residential,580,1
618 - Low Density Residential,581,1
618 - Low Density Residential,582,1
618 - Low Density Residential,583,1
618 - Low Density Residential,584,1
618 - Low Density Residential,585,1
618 - Low Density Residential,586,1
618 - Low Density Residential,587,1
618 - Low Density Residential,588,1
618 - Low Density Residential,589,1
618 - Low Density Residential,590,1
618 - Low Density Residential,591,1
618 - Low Density Residential,592,1
618 - Low Density Residential,593,1
618 - Low Density Residential,594,1
618 - Low Density Residential,595,1
618 - Low Density Residential,596,1
618 - Low Density Residential,597,1
618 - Low Density Residential,598,1
618 - Low Density Residential,599,1
618 - Low Density Residential,600,1
618 - Low Density Residential,601,1
618 - Low Density Residential,602,1
618 - Low Density Residential,603,1
618 - Low Density Residential,604,1
618 - Low Density Residential,605,1
618 - Low Density Residential,606,1
618 - Low Density Residential,607,1
618 - Low Density Residential,608,1
618 - Low Density Residential,609,1
618 - Low Density Residential,610,1
618 - Low Density Residential,611,1
618 - Low Density Residential,612,1
618 - Low Density Residential,613,1
618 - Medium Density Residential,614,2
618 - Medium Density Residential,615,2
618 - Medium Density Residential,616,2
618 - Medium Density Residential,617,2
618 - Medium Density Residential,618,2
618 - Medium Density Residential,619,2
618 - Medium Density Residential,620,2
618 - Medium Density Residential,621,2
618 - Medium Density Residential,622,2
618 - Medium Density Residential,623,2
618 - Medium Density Residential,624,2
618 - Medium Density Residential,625,2
618 - Medium Density Residential,626,2
618 - Medium Density Residential,627,2
618 - Medium Density Residential,628,2
618 - Medium Density Residential,629,2
618 - Medium Density Residential,630,2
618 - Medium Density Residential,631,2
618 - Medium Density Residential,632,2
618 - Medium Density Residential,633,2
618 - Medium Density Residential,634,2
618 - Medium Density Residential,635,2
618 - Medium Density Residential,636,2
618 - Medium Density Residential,637,2
618 - Medium Density Residential,638,2
618 - Medium Density Residential,639,2
618 - Medium Density Residential,640,2
618 - Medium Density Residential,641,2
618 - Medium Density Residential,642,2
618 - Medium Density Residential,643,2
618 - Medium Density Residential,644,2
618 - Medium Density Residential,645,2
618 - Medium Density Residential,646,2
618 - Medium Density Residential,647,2
618 - Medium Density Residential,648,2
618 - Medium Density Residential,649,2
618 - Medium Density Residential,650,2
618 - Medium Density Residential,651,2
618 - Medium Density Residential,652,2
618 - Medium Density Residential,653,2
618 - Medium Density Residential,654,2
618 - Medium Density Residential,655,2
618 - Medium Density Residential,656,2
618 - Medium Density Residential,657,2
618 - Medium Density Residential,658,2
618 - Medium Density Residential,659,2
618 - Medium Density Residential,660,2
618 - Medium Density Residential,661,2
618 - Medium Density Residential,662,2
618 - Medium Density Residential,663,2
618 - Medium Density Residential,664,2
618 - Medium Density Residential,665,2
618 - Medium Density Residential,666,2
618 - Medium Density Residential,667,2
618 - Medium Density Residential,668,2
618 - Medium Density Residential,669,2
618 - Medium Density Residential,670,2
618 - Medium Density Residential,671,2
618 - Medium Density Residential/ Community Commercial_MF,672,2
618 - Medium Density Residential/ Community Commercial,673,0
618 - Medium Density Residential/ Community Commercial,674,0
618 - Medium Density Residential/ Community Commercial,675,0
618 - Mixed Industrial,676,0
618 - Mixed Industrial,677,0
618 - Mixed Industrial,678,0
618 - Mixed Industrial,679,0
618 - Mixed Industrial,680,0
618 - Mixed Industrial,681,0
618 - Mixed Industrial,682,0
618 - Mixed Industrial,683,0
618 - Mixed Industrial,684,0
618 - Mixed Industrial,685,0
618 - Mixed Industrial,686,0
618 - Mixed Industrial,687,0
618 - Mixed Industrial,688,0
618 - Mixed Industrial,689,0
618 - Mixed Industrial,690,0
618 - Mixed Industrial,691,0
618 - Mixed Industrial,692,0
618 - Mixed Industrial,693,0
618 - Mixed Industrial,694,0
618 - Mixed Industrial,695,0
618 - Mixed Industrial,696,0
618 - Mixed Industrial,697,0
618 - Mixed Industrial,698,0
618 - Mixed Industrial,699,0
618 - Mixed Industrial,700,0
618 - Mixed Industrial,701,0
618 - Mixed Industrial,702,0
618 - Mixed Industrial,703,0
618 - Mixed Industrial,704,0
