OVERLAY,ZONE_OVER,Zoning_Tex,Overlay_Te,Zoning_Sta,URL,ZONE_U,URL1,URL2,Shape_Leng,Shape_Area,Orig_zone,Zoning
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (517),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,6176.33539565,1065793.50307,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (518),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,1257.01791601,90868.8676951,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (519),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,598.033528388,21739.7114971,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (520),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,1589.36081015,157245.566394,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (521),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,1304.75350202,94236.8849668,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (522),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,539.973162668,13427.5719332,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (523),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,1422.76272939,42731.4058949,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (524),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,1077.11918521,40643.5917752,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (525),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,424.372912318,11184.3814717,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (526),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,768.290435961,23343.8469185,M-17,2
NA,M-17,Multiple Family Residential,NA,17 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-28M-MUFAREDI.html#TOPTITLE,M-17 (527),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,28M-MUFAREDI.html,686.314781825,27755.3323944,M-17,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (528),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,943.930839854,46842.8775913,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (529),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,2251.14803157,252122.124285,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (530),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1333.46415759,94507.6118984,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (531),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,3093.15498761,317108.415772,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (532),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,975.565143006,25628.6297678,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (533),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,2803.8167136,319110.227073,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (534),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1279.97515856,77447.5023783,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (535),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,2914.05840785,356897.135116,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (536),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1491.88404711,102599.603332,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (537),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,976.135086687,38834.2142486,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (538),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,3320.65362159,322613.644243,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (539),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,2200.02807788,150091.57532,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (540),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1918.86437327,228604.250483,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (541),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1122.69166605,69200.183001,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (542),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,748.580280259,35004.3530492,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (543),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,8588.78204683,1222617.38612,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (544),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,419.155691023,10413.4461329,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (545),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,2534.4267045,221065.9308,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (546),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1107.99751308,78436.2688583,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (547),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,493.290181532,11821.2008736,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (548),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,486.263597493,11832.0460301,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (549),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,3644.71574748,244168.000875,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (550),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,800.785114725,39576.7395633,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (551),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1301.4268685,72103.6083625,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (552),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,510.839086384,14457.7133939,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (553),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1505.56957063,72721.9142275,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (554),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,1423.82937632,126866.700339,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (555),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,3189.64523935,382206.689174,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (556),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,3665.12849275,378389.339152,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (557),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,6388.57754152,2008220.53556,M-29,2
NA,M-29,Multiple Family Residential,NA,29 Units per Acre Maximum,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-26M-MUFAREDI.html#TOPTITLE,M-29 (558),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,26M-MUFAREDI.html,395.920242482,9796.99176258,M-29,2
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (559),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,2711.9115214,338433.314359,N-B,NA
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (560),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,1412.39459429,109574.313936,N-B,NA
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (561),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,1636.77332221,162233.436131,N-B,NA
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (562),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,1112.91122948,60506.0499209,N-B,NA
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (563),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,618.556685686,21445.8076414,N-B,NA
NA,N-B,Neighborhood Business,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,N-B (564),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,417.560830614,10456.0486888,N-B,NA
-S-2,"N-B, -S-2",Neighborhood Business,Sign Control Combining District,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,"N-B, -S-2 (565)",http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,1046.87942062,60123.8620442,N-B,NA
-TOV -K,"N-B, -TOV -K",Neighborhood Business,Tree Obstruction of View Ordinance and Kensington Combining District,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-50NEBUDI.html#TOPTITLE,"N-B, -TOV -K (566)",http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,50NEBUDI.html,248.922654382,2201.16508613,N-B,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (567),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,889.728283515,44434.5232855,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (568),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,846.558794005,39612.1556786,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (569),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,511.767897318,15760.2786,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (570),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,704.335266853,27642.2435107,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (571),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,613.869530316,22342.8195543,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (572),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,895.021394484,35046.548736,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (573),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,1897.30875688,144077.054139,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (574),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,1305.74124815,82395.8433287,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (575),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,2485.53328296,129014.638504,O-1,NA
NA,O-1,Limited Office,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,O-1 (576),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,569.004885804,16274.7798189,O-1,NA
-TOV -K,"O-1, -TOV -K",Limited Office,Tree Obstruction of View Ordinance and Kensington Combining District,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-44LIOFDI.html#TOPTITLE,"O-1, -TOV -K (577)",http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,44LIOFDI.html,291.701875799,5193.28146969,O-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (578),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,33093.4416737,19711082.6032,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (579),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,22420.7883897,16160895.1272,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (580),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,49178.2285163,37010490.449,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (581),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,8320.32138568,2494838.98859,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (582),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,11225.6203125,6486858.07119,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (583),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,36452.994662,56731297.8218,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (584),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,4044.05162167,808411.343266,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (585),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,1673.14936984,139063.897392,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (586),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,5464.98309989,1769291.12866,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (587),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,14372.6882433,5276081.42792,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (588),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,5750.9444028,1665110.21766,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (589),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,121852.313129,275121595.369,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (590),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,2243.38938354,240797.304717,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (591),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,25096.5796751,12074330.7883,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (592),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,57061.6012348,61956523.3327,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (593),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,2917.4926727,230491.895063,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (594),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,3312.44100067,399817.535744,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (595),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,1719.00305899,174705.067501,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (596),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,3939.86354979,490586.480866,P-1,NA
NA,P-1,Planned Unit,NA,NA,http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-66PLUNDI.html#TOPTITLE,P-1 (597),http://library.municode.com/HTML/16286/level3/TIT8ZO_DIV84LAUSDI_CH84-,66PLUNDI.html,23601.7788714,27453251.0344,P-1,NA
