OBJECTID,BASEZONING,DISTRICT,DENSITY,Shape_Leng,Shape_Area,Zoning
440,AR B6 3,AR,3,2908.14718259,459478.340701,NA
441,AR B6 3,AR,3,3593.90167205,657865.006224,NA
442,AR B6 3,AR,3,3728.41339927,691471.16659,NA
443,AR B6 3,AR,3,12064.9496673,5995597.73346,NA
444,AR B6 3,AR,3,5605.29504648,1057692.54588,NA
445,AR B6 3,AR,3,4609.80538064,1310039.67851,NA
446,AR B6 3,AR,3,4728.59257109,1369892.25909,NA
447,AR B6 3,AR,3,1515.31685652,136958.416357,NA
448,AR B6 3,AR,3,4634.26966194,1325425.17877,NA
449,AR B6 3,AR,3,4625.76809852,1359564.37247,NA
450,AR B6 3,AR,3,3908.64925971,522556.0899,NA
451,AR B6 3,AR,3,25302.0565046,14917469.573,NA
452,AR B6 3,AR,3,5585.582513,1492494.1597,NA
453,AR B6 3,AR,3,785.084531569,38517.0211629,NA
454,AR B6 3,AR,3,20731.6034316,12344546.4412,NA
455,AR B6 3,AR,3,5406.41043303,1815165.09777,NA
456,AR B6 3,AR,3,14835.4575712,9336536.01126,NA
457,AR B6 3,AR,3,13687.909537,7108377.92767,NA
458,AR B6 3,AR,3,33883.204714,25892711.2926,NA
459,AR B6 3,AR,3,1186.5039451,22106.1397335,NA
460,AR B6 3,AR,3,4939.26777419,1516551.88397,NA
461,AR B6 3,AR,3,1580.24825176,22152.782667,NA
462,AR B6 3,AR,3,397.531521324,5483.13849866,NA
463,AR B6 3,AR,3,1975.43626783,38467.9245749,NA
464,AR B6 3,AR,3,1086.93668788,15389.4247913,NA
465,AR B6 3,AR,3,15290.0298266,7448008.29583,NA
466,AR B6 3,AR,3,7482.5597358000005,1197547.80915,NA
467,AR B6 3,AR,3,5754.38234254,1795805.28056,NA
468,AR B6 3,AR,3,7500.7320888,3314460.39713,NA
469,AR B6 3,AR,3,6111.3791186,1934236.71977,NA
470,AR B6 3,AR,3,3627.33509799,819419.645506,NA
471,AR B6 3,AR,3,11607.0035617,7073853.01697,NA
472,AR B6 3,AR,3,6364.24077737,1419045.8392,NA
473,AR B6 3,AR,3,2245.15809342,225986.26705,NA
474,AR B6 3,AR,3,5708.8768418,1652136.3216,NA
475,AR B6 3,AR,3,3624.56389624,817550.228355,NA
476,AR B6 3,AR,3,3029.71132729,333360.30707,NA
477,AR B6 3,AR,3,10123.3702232,5734967.22363,NA
478,AR B6 3,AR,3,23482.7177863,9168424.38604,NA
479,AR B6 3,AR,3,4280.10231973,1069266.8616,NA
480,AR B6 3,AR,3,5977.19328221,1964321.11141,NA
481,AR B6 3,AR,3,9842.86815736,2663005.0877,NA
482,AR B6 3,AR,3,12122.2654611,3381566.1845,NA
483,AR B6 3,AR,3,8963.79657079,2344366.67995,NA
484,AR B6 3,AR,3,3012.47391823,569295.714916,NA
485,AR B6 3,AR,3,6368.53544063,2344126.44528,NA
486,AR B6 3,AR,3,6523.32140523,2478794.6781,NA
487,AR B6 3,AR,3,5114.99674818,1023870.26747,NA
488,AR B6 3,AR,3,4828.04964252,1452196.16173,NA
489,AR B6 3,AR,3,15342.685831,7308991.43553,NA
490,AR B6 3,AR,3,3677.67413839,446521.795447,NA
491,AR B6 3,AR,3,11072.4150586,4282164.87612,NA
492,AR B6 3,AR,3,6136.57349408,2199979.74929,NA
493,AR B6 3,AR,3,2804.86828987,352067.654291,NA
494,AR B6 3,AR,3,6455.15132178,1826613.14817,NA
495,AR B6 3,AR,3,5269.53771126,1581412.85215,NA
496,AR B6 3,AR,3,3146.93837064,344685.623945,NA
497,AR B6 3,AR,3,3202.80671115,609507.014242,NA
498,AR B6 3,AR,3,28011.6105925,11273750.3558,NA
499,AR B6 3,AR,3,12340.5244479,4034315.03387,NA
500,AR B6 3,AR,3,836.979982478,42091.9252769,NA
501,AR B6 3,AR,3,5510.42426453,1249287.87831,NA
502,AR B6 3,AR,3,5956.41877964,1509084.60443,NA
503,AR B6 3,AR,3,2290.54978957,324251.57199,NA
504,AR B6 3,AR,3,2611.85216587,254393.189585,NA
505,AR B6 3,AR,3,2769.59772751,474991.296909,NA
506,AR B6 3,AR,3,1035.68810673,60282.8715683,NA
507,AR B6 3,AR,3,893.265703998,48395.1807735,NA
508,AR B6 3,AR,3,2182.21637699,307534.09116,NA
509,AR B6 3,AR,3,1565.99048064,139391.204668,NA
510,AR B6 3,AR,3,1319.71320295,97432.3935561,NA
511,AR B6 3,AR,3,10810.0742348,3232349.97681,NA
512,AR B6 3,AR,3,4376.48876086,1122653.39,NA
513,AR B6 3,AR,3,9276.14224558,2892493.94736,NA
514,AR B6 3,AR,3,5669.14021222,1913233.34512,NA
515,AR B6 3,AR,3,1782.46102183,175787.243866,NA
516,AR B6 3,AR,3,2437.07452813,257327.955087,NA
517,AR B6 3,AR,3,3247.26264495,651783.128224,NA
518,AR B6 3,AR,3,3681.8276499,835205.579209,NA
519,AR B6 3,AR,3,6461.36425236,2464168.2727,NA
520,AR B6 3,AR,3,11164.8338601,4241849.4488,NA
521,AR B6 3,AR,3,2307.95466115,196227.524623,NA
522,AR B6 3,AR,3,12662.1877451,2886007.39215,NA
523,AR B6 3,AR,3,3136.82558531,286254.069267,NA
524,AR B6 3,AR,3,11872.1752379,5900818.91127,NA
525,AR B6 3,AR,3,4603.44204798,1286275.32373,NA
526,AR B6 3,AR,3,7836.51517075,2094722.45644,NA
527,AR B6 3,AR,3,2682.30996077,223097.148458,NA
528,AR B6 3 Z,AR,3,2936.77408466,307565.558779,NA
529,AR B6 3 Z,AR,3,2612.9205362,281305.619791,NA
530,AR B6 3.5,AR,3.5,5086.91871953,1057403.86956,NA
531,AR B6 30,AR,30,9031.25438968,3479345.00599,NA
532,AR B6 4,AR,4,2568.8486709,410996.510528,NA
533,AR B6 4,AR,4,3494.62628151,618842.219308,NA
534,AR B6 4,AR,4,8681.79187788,1489073.49596,NA
535,AR B6 4,AR,4,7126.18213923,2280284.61807,NA
536,AR B6 4,AR,4,4630.5821543,1155250.76768,NA
537,AR B6 4,AR,4,4076.6587688,999705.47989,NA
538,AR B6 4,AR,4,3410.19976931,662362.3399,NA
539,AR B6 4,AR,4,2836.42343945,340531.533109,NA
540,AR B6 4,AR,4,7002.17313832,2394745.56903,NA
541,AR B6 4,AR,4,11063.2180896,5878080.86916,NA
542,AR B6 4,AR,4,23837.8007383,11478778.1527,NA
543,AR B6 4,AR,4,1786.40119138,122135.209736,NA
544,AR B6 4,AR,4,4746.32288163,1383661.10272,NA
545,AR B6 4,AR,4,14268.9707045,3492356.90437,NA
546,AR B6 4,AR,4,9772.69662016,1999760.97725,NA
547,AR B6 4,AR,4,2402.54942994,334293.415464,NA
548,AR B6 4,AR,4,5138.46119354,1232217.63558,NA
549,AR B6 4,AR,4,2689.62870089,418481.099616,NA
550,AR B6 4,AR,4,3371.88680936,462154.476405,NA
551,AR B6 4,AR,4,10216.7528765,3002449.32675,NA
552,AR B6 4,AR,4,5648.93852083,1278690.92134,NA
553,AR B6 4,AR,4,3625.59682362,753802.128789,NA
554,AR B6 4,AR,4,4937.40238142,1474403.87941,NA
555,AR B6 4,AR,4,8336.56055348,2627497.28466,NA
556,AR B6 4,AR,4,4147.53212818,862333.827651,NA
557,AR B6 4,AR,4,702.063704271,28388.3446623,NA
558,AR B6 4,AR,4,8276.72874719,1624234.28592,NA
559,AR B6 4 Z,AR,4,3659.65183406,355723.958995,NA
560,AR B6 40,AR,40,5385.34294865,743839.74538,NA
561,AR B6 40,AR,40,735.614782939,30420.0637342,NA
562,AR B6 5,AR,5,3944.36398355,892158.49264,NA
563,AR B6 5,AR,5,10543.3947645,2219608.04369,NA
564,AR B6 5,AR,5,7224.67200337,3090963.03453,NA
565,AR B6 5,AR,5,5409.0796887,1261505.94102,NA
566,AR B6 5,AR,5,2329.9622711,324703.723669,NA
567,AR B6 5,AR,5,13940.3460756,5460334.34389,NA
568,AR B6 5,AR,5,5072.63514481,805259.664297,NA
569,AR B6 5,AR,5,6583.87406595,2022695.8105,NA
570,AR B6 5,AR,5,6219.01240976,1459785.73727,NA
571,AR B6 5,AR,5,5161.82407593,1355067.50543,NA
572,AR B6 5,AR,5,12132.7895208,3138254.06731,NA
573,AR B6 5,AR,5,12521.2582729,4272758.70863,NA
574,AR B6 5,AR,5,6928.21135584,1608415.70186,NA
575,AR B6 5,AR,5,10371.1171431,3349802.62789,NA
576,AR B6 5,AR,5,16751.4991322,5418498.0471,NA
577,AR B6 5,AR,5,2870.34770136,199724.018029,NA
578,AR B6 5,AR,5,6363.92909496,1043021.93068,NA
579,AR B6 5,AR,5,11972.1656318,5094402.4726,NA
580,AR B6 5,AR,5,6503.71179155,2335555.96882,NA
581,AR B6 5,AR,5,3564.36110615,682533.251707,NA
582,AR B6 5,AR,5,5051.43409697,1584953.45408,NA
583,AR B6 5,AR,5,5758.28373359,1666953.23913,NA
584,AR B6 5,AR,5,13083.8863298,3219863.33614,NA
585,AR B6 5,AR,5,4417.05129442,1216064.96102,NA
586,AR B6 5,AR,5,17060.1715252,6955727.7324,NA
587,AR B6 5,AR,5,4885.16347385,1104457.62246,NA
588,AR B6 5,AR,5,5304.12323668,1476823.02763,NA
589,AR B6 5,AR,5,9808.66880992,2821864.05514,NA
590,AR B6 5,AR,5,12100.607642,5246432.93748,NA
591,AR B6 5,AR,5,8520.34880992,3171987.13729,NA
592,AR B6 5,AR,5,8210.87159052,2207797.10369,NA
593,AR B6 5,AR,5,11245.6383339,7548606.92507,NA
594,AR B6 5,AR,5,526.086049349,15179.7130593,NA
595,AR B6 5,AR,5,3550.23283025,480483.789787,NA
596,AR B6 5,AR,5,4031.70857671,1045758.17186,NA
597,AR B6 5,AR,5,9260.40774964,5227406.78836,NA
598,AR B6 5,AR,5,16871.0287574,6282199.59775,NA
599,AR B6 5,AR,5,1058.44023989,44918.3790692,NA
600,AR B6 5,AR,5,7787.5523811,3143188.41718,NA
601,AR B6 5,AR,5,3714.11636187,736750.399554,NA
602,AR B6 5,AR,5,4233.39172924,987987.959945,NA
603,AR B6 5,AR,5,6131.32117992,1109808.07309,NA
604,AR B6 5,AR,5,4747.05431791,1390793.4785,NA
605,AR B6 5,AR,5,5461.00916672,1422183.07006,NA
606,AR B6 5,AR,5,4201.06766901,1079168.80046,NA
607,AR B6 5,AR,5,944.62164487,55362.4435655,NA
608,AR B6 5,AR,5,5965.23854317,241063.612756,NA
609,AR B6 5,AR,5,7348.43052151,2203928.45336,NA
610,AR B6 5,AR,5,3750.14646999,350651.927076,NA
611,AR B6 5,AR,5,7514.40990517,1455761.97615,NA
612,AR B6 5,AR,5,10969.6599955,3051190.66506,NA
613,AR B6 5,AR,5,1259.40582697,73748.0887382,NA
614,AR B6 5,AR,5,931.316265316,31226.1786895,NA
615,AR B6 5,AR,5,8125.45710144,1190403.88545,NA
616,AR B6 5,AR,5,22533.5329947,7608244.11238,NA
617,AR B6 5,AR,5,15822.7129137,8178872.28134,NA
618,AR B6 5,AR,5,5742.48323277,1160702.35748,NA
619,AR B6 5,AR,5,13003.9227049,4241790.68426,NA
620,AR B6 5,AR,5,5513.45816348,1329846.82208,NA
621,AR B6 5,AR,5,2223.4551708,196112.167263,NA
622,AR B6 5,AR,5,5200.23963379,1074794.56728,NA
623,AR B6 5,AR,5,3184.15004091,611733.89423,NA
624,AR B6 5,AR,5,6302.42240838,2378538.5061,NA
625,AR B6 5,AR,5,5740.16532422,2003885.23856,NA
626,AR B6 5,AR,5,13727.2246206,4407370.17048,NA
627,AR B6 5,AR,5,11951.9703375,4733951.66969,NA
628,AR B6 5,AR,5,5693.11929629,1884289.49105,NA
629,AR B6 5,AR,5,18377.2325482,7129442.43366,NA
630,AR B6 5,AR,5,2289.1361106,245546.043606,NA
631,AR B6 5,AR,5,2618.2326195,377685.403152,NA
632,AR B6 5,AR,5,4475.34274246,996049.776511,NA
633,AR B6 5,AR,5,7288.38721387,3013710.81154,NA
634,AR B6 5,AR,5,14164.9304122,5337184.46208,NA
635,AR B6 5,AR,5,11317.1482409,3630207.50866,NA
636,AR B6 5,AR,5,9030.45884531,4573786.47701,NA
637,AR B6 5,AR,5,6515.51463691,2498636.1979,NA
638,AR B6 5,AR,5,10653.0072754,3078229.82637,NA
639,AR B6 5,AR,5,5629.45382793,1237938.96203,NA
640,AR B6 5,AR,5,6325.06818718,2104169.21473,NA
641,AR B6 5,AR,5,27899.375299,13305316.373,NA
642,AR B6 5,AR,5,6906.44720757,1478757.81975,NA
643,AR B6 5,AR,5,7326.72292374,3024654.16017,NA
644,AR B6 5,AR,5,3902.04864754,808499.007014,NA
645,AR B6 5,AR,5,7314.67670734,2198778.05271,NA
646,AR B6 5,AR,5,6738.87816788,2330670.74499,NA
647,AR B6 5,AR,5,2079.54951275,179734.581679,NA
648,AR B6 5,AR,5,2538.17217425,401749.781014,NA
649,AR B6 5,AR,5,5123.06363158,1631136.06758,NA
650,AR B6 5,AR,5,4623.50426411,1328227.33243,NA
651,AR B6 5,AR,5,6066.68796715,1897483.80359,NA
652,AR B6 5,AR,5,2064.51218659,226877.508081,NA
653,AR B6 5,AR,5,3342.14540008,236817.123305,NA
654,AR B6 5,AR,5,834.040442669,41408.8838005,NA
655,AR B6 5,AR,5,12603.5080511,8328517.96597,NA
656,AR B6 5,AR,5,11462.9229466,4072124.11605,NA
657,AR B6 5,AR,5,5346.23770262,1352666.2492,NA
658,AR B6 5,AR,5,12121.8321227,5870853.46062,NA
659,AR B6 5,AR,5,4091.32778813,968075.311137,NA
660,AR B6 5,AR,5,4434.06022351,660247.436652,NA
661,AR B6 5,AR,5,1740.35693633,162181.765169,NA
662,AR B6 5,AR,5,1368.38135898,52186.9907292,NA
663,AR B6 5,AR,5,5735.37553724,995771.66162,NA
664,AR B6 5,AR,5,6202.14265065,1582321.71085,NA
665,AR B6 5,AR,5,1779.79909811,168383.092476,NA
666,AR B6 5,AR,5,5501.71413879,715064.829637,NA
667,AR B6 5,AR,5,3421.326953,715805.803772,NA
668,AR B6 5,AR,5,2460.93645903,178859.046241,NA
669,AR B6 5,AR,5,6352.09211002,1438018.90361,NA
670,AR B6 5,AR,5,13098.5985969,6249310.62528,NA
671,AR B6 5,AR,5,12684.8391695,3716308.70963,NA
672,AR B6 5,AR,5,3771.20357464,802299.696305,NA
673,AR B6 5,AR,5,2200.08434204,252300.454704,NA
674,AR B6 5,AR,5,601.181062083,22215.4904401,NA
675,AR B6 5,AR,5,1073.37651858,24414.1635188,NA
676,AR B6 5,AR,5,2879.61419788,221204.95319,NA
677,AR B6 5,AR,5,2898.99809159,238193.76541,NA
678,AR B6 5,AR,5,6629.3444831,1616860.22581,NA
679,AR B6 5,AR,5,1805.88864449,159353.221924,NA
680,AR B6 5,AR,5,1681.8716437,154873.502728,NA
681,AR B6 5,AR,5,1279.80035054,100620.595776,NA
682,AR B6 5,AR,5,1003.33600313,58863.3945574,NA
683,AR B6 5,AR,5,1559.75700092,153825.000383,NA
684,AR B6 5,AR,5,3961.17475259,51971.5318151,NA
685,AR B6 5,AR,5,14812.3911776,5586028.00169,NA
686,AR B6 5,AR,5,3788.36757148,851433.914498,NA
687,AR B6 5,AR,5,9086.81823208,1751282.79111,NA
688,AR B6 5,AR,5,560.822428713,18108.9323481,NA
689,AR B6 5,AR,5,2657.41703604,312847.733116,NA
690,AR B6 5,AR,5,10730.0021557,2255566.61551,NA
691,AR B6 5,AR,5,1629.07637274,123652.918862,NA
692,AR B6 5,AR,5,8629.79532345,3223825.30687,NA
693,AR B6 5,AR,5,6565.30029002,2168642.04765,NA
694,AR B6 5,AR,5,7484.99048587,1848884.58555,NA
695,AR B6 5,AR,5,10621.1547639,4995605.2420499995,NA
696,AR B6 5,AR,5,9711.41352667,4662491.67427,NA
697,AR B6 5,AR,5,5435.31489246,1434522.41249,NA
698,AR B6 5,AR,5,2481.4147354,238151.191192,NA
699,AR B6 5,AR,5,1551.14412555,93535.1567935,NA
700,AR B6 5,AR,5,3656.98072313,735192.605925,NA
701,AR B6 5,AR,5,13344.3161412,3711367.68358,NA
702,AR B6 5,AR,5,8758.18423436,2125764.91278,NA
703,AR B6 5,AR,5,4971.24903712,1341509.3312,NA
704,AR B6 5,AR,5,9033.23198474,2755016.46831,NA
705,AR B6 5,AR,5,3767.50740767,722443.098588,NA
706,AR B6 5,AR,5,4996.65378592,632359.783684,NA
707,AR B6 5,AR,5,1383.52382985,108308.412659,NA
708,AR B6 5,AR,5,7948.61873302,973043.19411,NA
709,AR B6 5,AR,5,11109.5368106,5008727.47444,NA
710,AR B6 5,AR,5,4106.36175154,981812.2766,NA
711,AR B6 5,AR,5,1066.8979489,58851.3596198,NA
712,AR B6 5,AR,5,6159.78805608,962318.7829,NA
713,AR B6 5,AR,5,626.046569953,23884.3408308,NA
714,AR B6 5,AR,5,12372.9397445,3887689.18676,NA
715,AR B6 5,AR,5,4672.96144488,686033.576312,NA
716,AR B6 5,AR,5,1359.73802633,57071.1903059,NA
717,AR B6 5,AR,5,9145.65103232,2782745.44041,NA
718,AR B6 5,AR,5,3817.93314259,538621.147193,NA
719,AR B6 5,AR,5,2729.16977491,253606.25483,NA
720,AR B6 5 Z,AR,5,1891.34460116,212062.140407,NA
721,AR B6 5 Z,AR,5,12727.9018219,6454322.33884,NA
722,AR B6 6,AR,6,4779.40805851,907889.966062,NA
723,AR B6 6,AR,6,2710.12704904,404993.682607,NA
724,AR B6 6,AR,6,7623.63482052,607116.313047,NA
725,AR B6 6,AR,6,7838.70711173,1620236.71421,NA
726,AR B6 6,AR,6,10502.0516389,4587864.67353,NA
727,AR B6 6,AR,6,3151.62564062,380237.983227,NA
728,AR B6 6,AR,6,6202.17957635,1797358.49699,NA
729,AR B6 6,AR,6,2044.49611493,173535.702937,NA
730,AR B6 6,AR,6,4554.05864697,479624.165482,NA
731,AR B6 6,AR,6,13638.4196441,4201634.83918,NA
732,AR B6 7,AR,7,4812.38771677,996354.81416,NA
733,AR B6 7,AR,7,3623.67572304,644067.699066,NA
734,AR B6 7,AR,7,3750.16387305,856701.32859,NA
735,AR B6 7,AR,7,3884.91827676,659527.749618,NA
736,AR B6 8,AR,8,10431.390424,3409676.49473,NA
737,AR B6 8,AR,8,3536.09539886,642310.259189,NA
738,AR B6 8,AR,8,5509.42547333,1428220.53754,NA
739,AR B6 8/5 (Ac/DU)/Ac MIN,AR,8/5 (Ac/DU)/Ac MIN,2637.47278486,325376.892954,NA
740,AR B6 9,AR,9,5060.01101096,1551088.60875,NA
741,AR B6 9,AR,9,4305.97351211,978283.693163,NA
742,AR B6 9,AR,9,4186.05311033,820045.39649,NA
743,AR B6 9,AR,9,3831.74313144,372955.302465,NA
744,AR B7,AR,NA,3984.39630543,514034.78365,NA
745,AR B7,AR,NA,2601.12335661,422694.196247,NA
746,AR B7,AR,NA,1619.44346169,155575.024218,NA
747,AR B7,AR,NA,1953.12399938,193786.855544,NA
748,AR B7,AR,NA,3107.92511564,482884.787812,NA
749,AR B7,AR,NA,1583.61732454,67247.0288477,NA
750,AR B7,AR,NA,1167.80111793,66571.6264437,NA
751,AR B7,AR,NA,2114.49948892,215044.647109,NA
752,AR B7,AR,NA,4385.68656263,1190540.34418,NA
753,AR B7,AR,NA,3936.39800004,553581.289964,NA
754,AR B7,AR,NA,2933.989647,298978.364732,NA
755,AR B7,AR,NA,2405.36543751,323605.967764,NA
756,AR B7,AR,NA,1706.06110355,136716.278417,NA
757,AR B7,AR,NA,3169.11751628,434606.070132,NA
758,AR B7,AR,NA,2861.24458262,465333.313221,NA
759,AR B7,AR,NA,3501.21806026,707952.483591,NA
760,AR B7,AR,NA,6435.42468875,880347.315185,NA
761,AR B7,AR,NA,2514.22993657,352922.423716,NA
762,AR B7,AR,NA,4189.52781699,814799.705098,NA
763,AR B7,AR,NA,1847.03968056,45996.1065012,NA
764,AR B7,AR,NA,1577.31112393,133561.991685,NA
765,AR B7,AR,NA,4700.80167161,203320.23195,NA
766,AR B7,AR,NA,3918.1064905,397508.006939,NA
767,AR B7,AR,NA,8790.36033708,2615855.72099,NA
768,AR B7,AR,NA,2345.66552973,154652.937007,NA
769,AR B7,AR,NA,8199.0916252,3559752.85197,NA
770,AR B7,AR,NA,4942.23358632,1069758.18836,NA
771,AR B7,AR,NA,29392.39229,11124595.0139,NA
772,AR B7,AR,NA,5744.74825924,1671296.61946,NA
773,AR B7,AR,NA,5743.12136957,1859661.23978,NA
774,AR B7,AR,NA,9639.19909909,3085246.32756,NA
775,AR B7,AR,NA,10786.2393,4276480.9989,NA
776,AR B7,AR,NA,7103.64789909,2786885.83655,NA
777,AR B7,AR,NA,5402.13464038,1127345.50059,NA
778,AR B7,AR,NA,6004.03039217,2110267.62775,NA
779,AR B7,AR,NA,6631.11603674,2019535.45628,NA
780,AR B7,AR,NA,2439.96335127,258196.228101,NA
781,AR B7,AR,NA,18406.3374196,7192267.18628,NA
782,AR B7,AR,NA,3667.54255629,488452.878792,NA
783,AR B7,AR,NA,2571.67023487,343330.841436,NA
784,AR B7,AR,NA,743.076965687,29855.9145968,NA
785,AR B7,AR,NA,1816.70988742,168446.232706,NA
786,AR B7,AR,NA,2708.58825119,431952.760481,NA
787,AR B7,AR,NA,13587.8445811,4729383.12067,NA
788,AR B7,AR,NA,6272.17999698,841289.691458,NA
789,AR B7,AR,NA,7513.89263566,352917.616052,NA
790,AR B7,AR,NA,7971.67287106,3374696.0035,NA
791,AR B7,AR,NA,5266.77761432,421682.574662,NA
792,AR B7,AR,NA,2559.75476571,391601.742248,NA
793,AR B7,AR,NA,3423.61715299,602663.920712,NA
794,AR B7,AR,NA,6009.84333127,955321.240675,NA
795,AR B7,AR,NA,5941.01769711,511743.871816,NA
796,AR B7,AR,NA,561.967668553,11686.8901455,NA
797,AR B7,AR,NA,739.705329119,20626.0726524,NA
798,AR B7,AR,NA,839.655116528,18166.1809268,NA
799,AR B7,AR,NA,3244.80297725,421860.9241,NA
800,AR B7,AR,NA,4857.03130732,925220.168107,NA
801,AR B7,AR,NA,1780.10472509,173533.279359,NA
802,AR B7,AR,NA,934.902317745,45114.2639696,NA
803,AR B7 Z,AR,NA,7096.45116025,1452100.09228,NA
804,AR B7 Z,AR,NA,4810.71173954,946628.202765,NA
805,AR B7 Z,AR,NA,3838.91906188,853949.952642,NA
806,AR B7 Z,AR,NA,3960.20276703,730159.64765,NA
807,AR B7 Z,AR,NA,821.200482788,38545.7723266,NA
808,AR B8,AR,NA,3321.52985849,456809.397298,NA
809,AR B8,AR,NA,2415.88322646,344386.11973,NA
810,AR B8,AR,NA,3709.76685164,874857.661911,NA
811,AR B8,AR,NA,3029.43157815,579895.300873,NA
812,AR B8,AR,NA,1050.06075954,39853.6594756,NA
813,AR B8,AR,NA,2513.95783171,330010.501378,NA
814,AR B8,AR,NA,1558.72453986,120675.350715,NA
815,AR B8,AR,NA,1106.83352453,39956.149628,NA
816,AR B8,AR,NA,2580.47595724,352969.391683,NA
817,AR B8,AR,NA,4847.9292745,1385118.83797,NA
818,AR B8,AR,NA,2017.00684493,229113.527149,NA
819,AR B8,AR,NA,2619.36595595,327625.410875,NA
820,AR B8,AR,NA,2008.76317103,159036.192142,NA
821,AR B8,AR,NA,541.377358004,19478.9522503,NA
822,AR B8,AR,NA,5728.42459711,860888.418028,NA
823,AR B8,AR,NA,844.900836053,23593.4665411,NA
824,AR B8,AR,NA,3520.48385666,483491.955103,NA
825,AR B8,AR,NA,1253.7214941,75662.6924155,NA
826,AR B8,AR,NA,2165.77418637,269376.275555,NA
827,AR B8 Z,AR,NA,5169.33809991,1390006.51649,NA
828,AR B8 Z,AR,NA,7204.71608398,3004545.14148,NA
829,AR B8 Z,AR,NA,5169.55897638,962192.343898,NA
830,AR B8 Z,AR,NA,2868.42429986,447825.415002,NA
831,AR B8 Z,AR,NA,5103.80963416,804618.278726,NA
832,AR B8 Z,AR,NA,2291.17329578,243798.934529,NA
833,AR B8 Z,AR,NA,1860.8026526,134643.927962,NA
834,AR B8 Z,AR,NA,8807.65744827,2120109.41759,NA
835,AR B8 Z,AR,NA,3555.95264188,667783.788105,NA
836,AR B8 Z,AR,NA,4468.12200354,850410.236814,NA
837,AR B8 Z,AR,NA,1616.13469508,122155.935072,NA
838,AR B8 Z,AR,NA,1682.27436675,60449.9776031,NA
839,AR B8 Z,AR,NA,5944.98788291,866449.427961,NA
840,AR B8 Z,AR,NA,5641.26143435,709977.350451,NA
841,AR B8 Z,AR,NA,3337.79733107,482087.465229,NA
842,AR B8 Z,AR,NA,4600.44754707,316958.882603,NA
843,AR B8 Z,AR,NA,2961.07327495,513962.220394,NA
844,AR B8 Z,AR,NA,595.864736269,22077.6461352,NA
845,AR B8 Z,AR,NA,1008.34678163,62506.933365,NA
846,AR CC B6 10,AR,10,1447.25012578,100820.723908,NA
847,AR CC B6 2,AR,2,2870.87067915,309495.880253,NA
848,AR CC B6 20,AR,20,3085.62730404,533070.65067,NA
849,AS,AS,NA,1974.98472433,205701.471353,NA
850,AS,AS,NA,2244.84220497,204632.256326,NA
851,AS,AS,NA,2049.38388147,185216.641109,NA
852,AS,AS,NA,1489.13771351,132148.461739,NA
853,AS,AS,NA,1352.05623244,116376.153093,NA
854,AS,AS,NA,1305.08819812,101464.481283,NA
855,AS,AS,NA,1283.57011174,88547.5083182,NA
856,AS,AS,NA,900.624885657,44170.6763505,NA
857,AS,AS,NA,623.155730307,20080.5043884,NA
858,AS B7,AS,NA,4423.3452664,598466.299757,NA
859,AS B7,AS,NA,1883.42885082,211697.463356,NA
860,C1,C1,NA,1187.72592942,90241.0148359,NA
861,C1,C1,NA,1151.3889119,67823.6003162,NA
862,C1,C1,NA,708.499640006,24154.0209802,NA
863,C1,C1,NA,1196.82519581,63488.8468203,NA
864,C1,C1,NA,629.608760421,9080.02513787,NA
865,C1,C1,NA,1320.01414722,108655.145631,NA
866,C1,C1,NA,1958.2098005,104746.819815,NA
867,C1,C1,NA,997.771807044,53729.2476508,NA
868,C1,C1,NA,468.18882978,13796.6264476,NA
869,C1,C1,NA,472.062682939,12237.4319369,NA
870,C1,C1,NA,607.399003311,22473.5288807,NA
871,C1,C1,NA,298.875329251,5508.10401269,NA
872,C1,C1,NA,1389.14805718,104684.494817,NA
873,C1,C1,NA,565.204639312,19714.569676,NA
874,C1,C1,NA,1361.66847613,105938.821513,NA
875,C1,C1,NA,1708.78172827,169881.142584,NA
876,C1,C1,NA,456.125299345,13339.2887265,NA
877,C1,C1,NA,491.682961844,14035.2594453,NA
878,C1,C1,NA,1585.29893117,140732.391014,NA
879,C1,C1,NA,996.033291005,52738.6660178,NA
880,C1,C1,NA,732.205083772,31990.439348,NA
881,C1,C1,NA,975.551895032,55752.6535901,NA
882,C1,C1,NA,1035.03124656,65714.5420727,NA
883,C1,C1,NA,1122.24992008,78037.3200704,NA
884,C1,C1,NA,1088.21052875,73790.1600082,NA
885,C1,C1,NA,841.573192329,40712.9967035,NA
886,C1,C1,NA,484.540590381,13862.5316084,NA
887,C1,C1,NA,1450.71521986,127980.166929,NA
888,C1,C1,NA,671.696946351,26918.4526275,NA
889,C1,C1,NA,1103.12842196,65516.4423256,NA
890,C1,C1,NA,425.985195273,11037.549814,NA
891,C1,C1,NA,375.687491179,8626.46030941,NA
892,C1,C1,NA,258.279982126,3418.22844776,NA
893,C1,C1,NA,461.894158037,11338.1670297,NA
894,C1,C1,NA,366.26344137,8268.07467123,NA
895,C1,C1,NA,473.117137291,8101.22597741,NA
896,C1,C1,NA,755.095000112,31667.4575846,NA
897,C1,C1,NA,838.745605723,36913.0355794,NA
898,C1,C1,NA,1394.72192445,122792.349928,NA
899,C1,C1,NA,979.98694571,59226.5003979,NA
900,C1,C1,NA,613.672521802,16922.1604586,NA
901,C1,C1,NA,2332.01317668,269291.163249,NA
