APN,LevelNm,GP,gnrl_p_,ASMT,Shp_Lng,Shap_Ar,Acres,id,edt_g__,zoning
161-280-010,1,VLDR,SR,161280010,348.522651783,7405.04190662,0.16999637068,3885,SR,1
161-480-003,1,MDR,MDR,161480003,209.858900246,2663.3218928,0.061141457590000003,3886,MDR,2
161-040-015,1,MDR,MDR,161040015,1046.519733,43431.51462,0.99705038154,3887,MDR,2
161-530-025,1,MDR,MDR,161530025,205.970042405,1518.2731083,0.03485475455,3888,MDR,2
161-260-031,1,VLDR,SR,161260031,380.330211559,6811.07082588,0.15636067093,3889,SR,1
161-260-042,1,VLDR,SR,161260042,697.942169082,28173.2492974,0.64676880848,3890,SR,1
161-530-019,1,MDR,MDR,161530019,181.578508377,1455.34750042,0.03341018137,3891,MDR,2
164-540-008,2,BMU,BC,164540008,117.659869671,768.513986371,0.0176426535,3892,BC,0
161-270-037,1,VLDR,SR,161270037,304.691618961,5046.22713038,0.11584543458,3893,SR,1
161-480-005,1,MDR,MDR,161480005,208.090660623,2504.98871127,0.0575066279,3894,MDR,2
161-480-009,1,MDR,MDR,161480009,209.706971929,2659.88708514,0.06106260526,3895,MDR,2
161-530-014,1,MDR,MDR,161530014,188.958892886,1473.47973782,0.03382644026,3896,MDR,2
161-260-001,1,VLDR,SR,161260001,417.309732433,9926.02365858,0.22787014827,3897,SR,1
164-540-007,2,BMU,BC,164540007,117.659869671,768.513986371,0.0176426535,3898,BC,0
161-030-048,1,BMU,BC,161030048,2574.91378461,350857.836282,8.05458760979,3899,BC,0
161-060-025,1,VLDR,SR,161060025,750.39289558,31321.2987382,0.71903807939,3900,SR,1
161-300-001,1,VLDR,SR,161300001,453.391428624,9954.05942578,0.22851376092,3901,SR,1
161-372-013,1,VLDR,SR,161372013,385.286300784,7626.26472315,0.17507494773,3902,SR,1
161-590-021,1,VLDR,SR,161590021,228.099844637,3223.55811932,0.07400271165,3903,SR,1
164-120-009,1,VLDR,SR,164120009,322.380278996,6089.60454685,0.13979808418,3904,SR,1
164-110-079,1,VLDR,SR,164110079,312.95864550700003,6109.1194032,0.14024608364,3905,SR,1
164-120-008,1,VLDR,SR,164120008,322.360046166,6088.79247898,0.13977944167,3906,SR,1
164-120-006,1,VLDR,SR,164120006,322.365516378,6089.06792358,0.139785765,3907,SR,1
164-110-017,1,VLDR,SR,164110017,399.840758468,9089.63812785,0.20866937851,3908,SR,1
164-110-059,1,VLDR,SR,164110059,367.013046498,7085.45132824,0.16265958054,3909,SR,1
164-120-004,1,VLDR,SR,164120004,322.385196993,6089.67848242,0.13979978151,3910,SR,1
164-120-042,1,VLDR,SR,164120042,322.376797111,6266.9451214,0.14386926358,3911,SR,1
164-070-021,1,VLDR,SR,164070021,323.990859359,6179.14647413,0.14185368398,3912,SR,1
164-070-013,1,VLDR,SR,164070013,319.972430909,5998.82973833,0.13771418132,3913,SR,1
164-050-033,1,VLDR,SR,164050033,640.282389449,23667.9161967,0.54334059221,3914,SR,1
164-050-028,1,VLDR,SR,164050028,587.019710266,21534.4778756,0.49436358759,3915,SR,1
164-050-046,1,BMU,BC,164050046,1274.71849081,66628.7444272,1.52958550108,3916,BC__MF,2
164-050-021,1,BMU,BC,164050021,503.997281996,13709.2943182,0.31472209179,3917,BC__MF,2
164-050-026,1,VLDR,SR,164050026,532.02059988,17664.6945435,0.4055255864,3918,SR,1
164-050-027,1,VLDR,SR,164050027,590.256868663,21746.4900573,0.49923071757,3919,SR,1
164-050-029,1,VLDR,SR,164050029,725.195905539,31422.3895989,0.72135880622,3920,SR,1
164-080-002,1,BMU,BC,164080002,912.306200007,39328.7456764,0.90286376668,3921,BC__MF,2
161-590-005,1,VLDR,SR,161590005,223.061707823,3087.25465352,0.07087361464,3922,SR,1
161-470-053,1,VLDR,SR,161470053,242.278608377,3286.43915829,0.07544626167,3923,SR,1
161-470-046,1,VLDR,SR,161470046,207.276423039,2670.81925592,0.06131357337,3924,SR,1
164-350-024,1,GB,CC,164350024,3076.23061279,462396.810451,10.6151701205,3925,CC,0
164-390-023,2,TC,TC,164390023,122.259721086,852.52167306,0.01957120462,3926,TC__MF,2
164-020-023,1,MDR,MDR,164020023,2118.74587701,160854.963978,3.6927218544,3927,MDR,2
164-390-001,1,TC,TC,164390001,115.971514604,601.769107181,0.0138147178,3928,TC__MF,2
164-010-014,1,TC,TC,164010014,300.780241223,5427.12177307,0.12458957238,3929,TC__MF,2
163-160-023,1,VLDR,SR,163160023,362.961472063,7569.67341825,0.17377579013,3930,SR,1
163-150-025,1,VLDR,SR,163150025,361.503403138,8074.77468437,0.18537131966,3931,SR,1
161-030-043,1,VLDR,SR,161030043,430.812529131,10731.7160594,0.24636630072,3932,SR,1
086-220-017,1,SC,SC,086220017,1109.03592192,47353.5420437,1.08708774205,3933,SC,0
162-180-010,1,VLDR,SR,162180010,320.019730154,5500.43249814,0.12627255505,3934,SR,1
162-190-053,1,VLDR,SR,162190053,356.211867877,6974.87393612,0.16012107291,3935,SR,1
162-190-040,1,VLDR,SR,162190040,285.509805583,5082.57647255,0.11667990066,3936,SR,1
066-410-019,1,VLDR,SR,066410019,799.976108515,18005.3944373,0.41334697974,3937,SR,1
161-040-027,1,VLDR,SR,161040027,438.516285948,11437.9629333,0.26257949801,3938,SR,1
161-270-038,1,VLDR,SR,161270038,318.341584767,5356.19966951,0.12296142492,3939,SR,1
161-270-033,1,VLDR,SR,161270033,350.767500947,7488.49418358,0.17191217134,3940,SR,1
161-480-015,1,MDR,MDR,161480015,172.366010137,1492.86911732,0.03427155917,3941,MDR,2
161-530-024,1,MDR,MDR,161530024,204.177639121,1537.45345357,0.03529507469,3942,MDR,2
161-530-011,1,MDR,MDR,161530011,174.12711544,1471.80886899,0.03378808239,3943,MDR,2
161-530-004,1,MDR,MDR,161530004,171.128060245,1127.6793114499999,0.02588795481,3944,MDR,2
161-040-052,1,LDR,VR,161040052,1127.01823644,63574.0128173,1.45945851279,3945,VR,1
164-080-023,1,BMU,BC,164080023,370.990487942,7380.60426396,0.1694353596,3946,BC,0
164-080-028,1,BMU,BC,164080028,293.226796775,5555.06031889,0.12752663726,3947,BC,0
164-110-073,1,VLDR,SR,164110073,390.113664421,9202.72337609,0.21126545859,3948,SR,1
161-480-017,1,MDR,MDR,161480017,501.826652723,3464.76416858,0.0795400406,3949,MDR,2
066-022-027,1,ER,ER,066022027,3143.17281767,282490.345719,6.48508598987,3950,ER,1
066-060-038,1,VLDR,SR,066060038,439.962477872,11123.4397141,0.25535903843,3951,SR,1
164-360-043,1,VLDR,PD_VntgGrn,164360043,302.489712351,5476.19274775,0.12571608696,3952,PD_VntgGrn,1
161-470-032,1,VLDR,SR,161470032,344.902344137,7435.13763129,0.17068727345,3953,SR,1
164-340-074,1,VLDR,PD_VntgGrn,164340074,319.804873386,6000.20606344,0.1377457774,3954,PD_VntgGrn,1
164-360-047,1,VLDR,PD_VntgGrn,164360047,354.354457366,7033.1770491,0.16145952822,3955,PD_VntgGrn,1
162-100-053,1,VLDR,SR,162100053,315.44522978,5995.97402011,0.13764862305,3956,SR,1
162-090-022,1,VLDR,SR,162090022,283.518765182,4780.00802353,0.10973388484,3957,SR,1
162-090-041,1,VLDR,SR,162090041,286.884104267,5133.44430506,0.1178476654,3958,SR,1
164-360-012,1,VLDR,PD_VntgGrn,164360012,347.848682472,6837.40272347,0.15696516812,3959,PD_VntgGrn,1
162-090-075,1,VLDR,SR,162090075,1296.49946112,6543.71456192,0.15022301565,3960,SR,1
162-100-054,1,VLDR,SR,162100054,316.069013446,6019.50861924,0.13818890311,3961,SR,1
162-090-047,1,VLDR,SR,162090047,280.872041813,4536.5184518,0.10414413342,3962,SR,1
164-060-009,1,VLDR,SR,164060009,345.526663786,7367.75024036,0.16914027182,3963,SR,1
161-400-022,1,VLDR,SR,161400022,341.335431064,6840.73087245,0.15704157191,3964,SR,1
161-310-033,1,VLDR,SR,161310033,388.785876205,7389.26975972,0.169634292,3965,SR,1
066-490-024,1,LDR,VR,066490024,351.580649456,7314.1423334,0.16790960361,3966,VR,1
161-310-019,1,VLDR,SR,161310019,368.878539035,6660.30433759,0.15289954861,3967,SR,1
163-120-045,1,VLDR,SR,163120045,366.776045268,7487.45206728,0.17188824764,3968,SR,1
162-140-012,1,ER,ER,162140012,588.550315158,18339.7592975,0.42102294072,3969,ER,1
161-540-048,1,VLDR,SR,161540048,399.290973278,9052.88310813,0.20782559936,3970,SR,1
161-180-014,1,VLDR,SR,161180014,313.344544948,5668.30389851,0.13012635212,3971,SR,1
161-373-004,1,VLDR,SR,161373004,285.038309026,4436.78993719,0.10185468175,3972,SR,1
163-200-025,1,ER,PD,163200025,450.057111825,12475.4855122,0.28639773903,3973,PD,1
066-490-013,1,LDR,VR,066490013,329.688951593,6304.41002465,0.14472933941,3974,VR,1
161-420-027,1,VLDR,SR,161420027,441.672044587,11049.3886518,0.25365905996,3975,SR,1
164-060-017,1,VLDR,SR,164060017,374.290674404,8118.39791438,0.18637277122,3976,SR,1
161-400-031,1,VLDR,SR,161400031,431.639276012,11065.3121721,0.25402461368,3977,SR,1
161-180-034,1,VLDR,SR,161180034,343.072588482,7298.90621458,0.16755983045,3978,SR,1
162-250-040,1,VLDR,SR,162250040,322.799050215,6087.56919928,0.13975135903,3979,SR,1
161-360-047,1,VLDR,SR,161360047,354.102863256,7897.03888888,0.18129106724,3980,SR,1
161-200-050,1,OS,OS,161200050,1330.88790855,66140.6637599,1.51838071074,3981,OS,0
164-380-054,1,VLDR,PD_VntgGrn,164380054,320.799073916,6030.17861256,0.13843385245,3982,PD_VntgGrn,1
164-350-023,1,GB,CC,164350023,621.656921784,19741.600962,0.45320479711,3983,CC,0
164-380-031,1,VLDR,PD_VntgGrn,164380031,319.813533473,6000.53410544,0.13775330821,3984,PD_VntgGrn,1
161-110-008,1,ER,ER,161110008,571.468655147,18579.254024,0.4265209831,3985,ER,1
066-180-020,1,MDR,MDR,066180020,893.162337623,43744.4963523,1.00423545345,3986,MDR,2
066-502-006,1,MDR,MDR,066502006,566.031790494,15726.6432037,0.36103404967,3987,MDR,2
066-400-019,1,VLDR,SR,066400019,679.986593847,22498.330136,0.51649059082,3988,SR,1
162-090-074,1,VLDR,SR,162090074,290.815586412,5242.76439208,0.12035730928,3989,SR,1
162-090-029,1,VLDR,SR,162090029,305.502235298,5980.08706529,0.13728390875,3990,SR,1
162-100-008,1,VLDR,SR,162100008,322.529635978,6353.17565995,0.14584884435,3991,SR,1
066-363-005,1,VLDR,SR,066363005,388.144607816,8270.31620192,0.18986033521,3992,SR,1
162-090-032,1,VLDR,SR,162090032,301.699451219,5054.21461359,0.11602880196,3993,SR,1
164-340-032,1,VLDR,PD_VntgGrn,164340032,319.809675974,6000.192117,0.13774545723,3994,PD_VntgGrn,1
161-300-020,1,VLDR,SR,161300020,336.093184462,5895.773333,0.13534833179,3995,SR,1
161-470-023,1,VLDR,SR,161470023,353.615104545,7303.7449361,0.16767091221,3996,SR,1
162-090-058,1,VLDR,SR,162090058,279.7242161,4493.78943585,0.10316321019,3997,SR,1
066-060-029,1,VLDR,SR,066060029,1380.71073619,116916.7093,2.68403832186,3998,SR,1
164-340-030,1,VLDR,PD_VntgGrn,164340030,319.769910224,5998.73624754,0.13771203507,3999,PD_VntgGrn,1
164-340-024,1,VLDR,PD_VntgGrn,164340024,319.764857632,5998.87821787,0.13771529426,4000,PD_VntgGrn,1
164-340-031,1,VLDR,PD_VntgGrn,164340031,319.780156533,5999.57171343,0.13773121472,4001,PD_VntgGrn,1
164-360-045,1,VLDR,PD_VntgGrn,164360045,371.569202868,8201.30159032,0.18827597774,4002,PD_VntgGrn,1
162-100-039,1,VLDR,SR,162100039,374.978131928,7868.7949233,0.18064267501,4003,SR,1
162-100-020,1,VLDR,SR,162100020,360.898368775,8428.16716232,0.19348409463,4004,SR,1
161-550-027,1,LDR,VR,161550027,240.853066853,3017.9244561,0.06928201231,4005,VR,1
162-100-071,1,VLDR,SR,162100071,492.091847574,12364.6450182,0.28385319142,4006,SR,1
164-110-068,1,VLDR,SR,164110068,416.137847692,10153.9832576,0.23310338057,4007,SR,1
164-110-022,1,VLDR,SR,164110022,400.000551217,9099.92559252,0.2089055462,4008,SR,1
164-110-040,1,VLDR,SR,164110040,450.72149423,11929.2499136,0.27385789517,4009,SR,1
164-110-062,1,VLDR,SR,164110062,650.043350017,20400.159423,0.46832321908,4010,SR,1
164-050-032,1,VLDR,SR,164050032,635.126184536,23369.1013744,0.5364807478,4011,SR,1
164-050-040,1,VLDR,SR,164050040,500.551709409,14984.8706887,0.34400529588,4012,SR,1
164-050-044,1,BMU,BC,164050044,817.72857237,29761.8152922,0.68323726566,4013,BC__MF,2
164-050-025,1,VLDR,SR,164050025,419.3027742,10711.3307843,0.2458983192,4014,SR,1
086-220-019,1,SC,SC,086220019,2054.63266145,75314.9254621,1.7289927792,4015,SC,0
161-060-031,1,MDR,MDR,161060031,599.002485916,17715.1227333,0.40668325834,4016,MDR,2
161-280-011,1,VLDR,SR,161280011,344.119389012,7523.05602199,0.17270560197,4017,SR,1
066-021-001,1,ER,ER,066021001,1861.87365605,180078.225454,4.13402721428,4018,ER,1
162-100-042,1,VLDR,SR,162100042,324.312822443,6327.5727029,0.14526108133,4019,SR,1
086-170-017,1,GC,GC,086170017,2500.28442208,299199.61856,6.86867811203,4020,GC,0
066-363-016,1,VLDR,SR,066363016,388.134767477,8269.65683237,0.18984519817,4021,SR,1
164-380-024,1,VLDR,PD_VntgGrn,164380024,319.803782355,6000.14096407,0.13774428292,4022,PD_VntgGrn,1
066-670-011,2,TC,TC-AUFO,066670011,157.869710091,971.708544402,0.02230735869,4023,TC-AUFO__MF,2
066-650-007,2,TC,TC-AUFO,066650007,108.868122277,587.611057624,0.0134896937,4024,TC-AUFO__MF,2
164-250-073,1,LDR,PD_Vintana,164250073,298.578270541,5339.005273,0.12256669589,4025,PD_Vintana,1
164-500-017,2,TC,TC,164500017,137.574428206,906.806478008,0.02081741226,4026,TC__MF,2
066-730-004,1,LDR,VR,066730004,115.379284517,773.544425612,0.01775813649,4027,VR,1
164-480-008,2,TC,TC,164480008,143.231491057,719.871646221,0.01652597902,4028,TC__MF,2
161-450-044,1,VLDR,SR,161450044,363.029710539,7786.28815214,0.17874858017,4029,SR,1
066-520-022,1,VLDR,SR,066520022,330.732355827,6530.86337085,0.1499279929,4030,SR,1
161-380-042,1,VLDR,SR,161380042,390.906911596,9783.11368795,0.22458938678,4031,SR,1
066-570-046,1,VLDR,SR,066570046,347.439490876,7342.27971101,0.16855554892,4032,SR,1
163-290-021,1,ER,PD_Villas,163290021,455.464541072,10865.7492195,0.24944327868,4033,PD_Villas,1
161-550-056,1,LDR,VR,161550056,262.850382974,3784.1802432,0.08687282468,4034,VR,1
161-430-049,1,VLDR,SR,161430049,314.540116151,5554.05636006,0.12750358953,4035,SR,1
161-400-034,1,VLDR,SR,161400034,430.47349214,10194.7973948,0.23404034423,4036,SR,1
161-260-030,1,VLDR,SR,161260030,319.69216449,6511.78127676,0.1494899283,4037,SR,1
161-380-076,1,VLDR,SR,161380076,359.985659148,8095.91416281,0.18585661531,4038,SR,1
161-310-045,1,VLDR,SR,161310045,351.332734482,7844.85040957,0.18009298461,4039,SR,1
161-410-044,1,VLDR,SR,161410044,359.969385162,7528.7413308,0.17283611871,4040,SR,1
161-400-069,1,VLDR,SR,161400069,310.752715397,5585.64368376,0.12822873471,4041,SR,1
161-100-009,1,BMU,BC,161100009,747.164160874,33281.7784503,0.76404450069,4042,BC,0
161-162-039,1,OS,OS,161162039,1441.73487009,35944.7901266,0.8251788367,4043,OS,0
161-430-062,1,VLDR,SR,161430062,338.515361084,7117.95865608,0.1634058461,4044,SR,1
161-180-013,1,VLDR,SR,161180013,403.094199158,8608.30332145,0.19761945182000001,4045,SR,1
161-540-022,1,VLDR,SR,161540022,375.851288617,8022.35074641,0.18416783164,4046,SR,1
162-250-052,1,VLDR,SR,162250052,360.96161445,8186.24328964,0.18793028672,4047,SR,1
161-161-020,1,VLDR,SR,161161020,290.677720179,4688.96322855,0.10764378394,4048,SR,1
161-250-040,1,VLDR,SR,161250040,293.883555594,4969.71711135,0.11408900623,4049,SR,1
161-110-015,1,ER,ER,161110015,565.092955292,17365.0623478,0.39864697768,4050,ER,1
161-190-037,1,VLDR,SR,161190037,399.957826431,9915.53543518,0.22762937179,4051,SR,1
162-120-005,1,VLDR,SR,162120005,332.682174127,6337.78576128,0.14549554089,4052,SR,1
066-490-010,1,LDR,VR,066490010,354.179475382,6532.21427291,0.14995900535,4053,VR,1
161-240-020,1,VLDR,SR,161240020,323.212672821,5727.31503479,0.1314810614,4054,SR,1
161-310-027,1,VLDR,SR,161310027,429.138234677,9372.85151506,0.21517106325,4055,SR,1
164-220-051,1,VLDR,SR,164220051,403.803459976,9978.50332176,0.22907491556,4056,SR,1
163-250-041,1,VLDR,SR,163250041,434.465899589,11206.00489,0.25725447406,4057,SR,1
164-200-044,1,LDR,VR,164200044,369.809685843,8780.42877266,0.20157090846,4058,VR,1
163-220-052,1,VLDR,SR,163220052,343.217617976,7061.71817264,0.16211474225,4059,SR,1
163-210-021,1,ER,PD,163210021,465.550215353,12900.005489,0.2961433767,4060,PD,1
066-490-023,1,LDR,VR,066490023,344.437649621,7559.99794739,0.17355367189,4061,VR,1
066-570-065,1,VLDR,SR,066570065,436.856838428,10241.8943482,0.23512154151,4062,SR,1
066-450-015,1,VLDR,SR,066450015,319.27934809,6491.94008736,0.14903443727,4063,SR,1
161-250-010,1,VLDR,SR,161250010,323.13678256,5804.32230338,0.13324890504,4064,SR,1
161-390-003,1,VLDR,SR,161390003,319.491130947,6034.0866207,0.13852356797,4065,SR,1
161-280-016,1,VLDR,SR,161280016,348.354846121,6870.44945382,0.15772381666,4066,SR,1
066-570-071,1,VLDR,SR,066570071,346.921675644,6776.9803537,0.15557806138,4067,SR,1
066-560-040,1,ER,ER,066560040,421.754267759,9456.64969523,0.21709480476,4068,ER,1
066-030-038,1,VLDR,SR,066030038,689.942212881,22341.5096352,0.51289048749,4069,SR,1
161-430-032,1,VLDR,SR,161430032,332.333271235,6060.74927819,0.13913565836,4070,SR,1
161-440-010,1,VLDR,SR,161440010,304.140287259,5412.22841289,0.12424766788,4071,SR,1
164-060-006,1,VLDR,SR,164060006,396.833624057,8063.71734491,0.18511747807,4072,SR,1
162-120-034,1,VLDR,SR,162120034,386.839186065,9821.09872261,0.22546140318,4073,SR,1
162-120-026,1,VLDR,SR,162120026,340.535819059,6551.2833505,0.15039677113,4074,SR,1
164-270-001,1,LDR,VR,164270001,306.634701992,5854.7356953300005,0.13440623727,4075,VR,1
161-100-061,1,GB,CC,161100061,1419.62538149,101751.875644,2.33590164471,4076,CC,0
161-150-019,1,ER,ER,161150019,505.895977058,14612.2485296,0.33545106817,4077,ER,1
162-250-043,1,VLDR,SR,162250043,372.837718602,8309.41426482,0.19075790323,4078,SR,1
161-180-011,1,VLDR,SR,161180011,316.314019761,6103.42060804,0.1401152573,4079,SR,1
161-540-009,1,VLDR,SR,161540009,335.454038942,6594.90167434,0.15139811006,4080,SR,1
162-250-036,1,VLDR,SR,162250036,389.164453138,8916.66544849,0.20469847219,4081,SR,1
162-250-071,1,VLDR,SR,162250071,372.416175609,7906.14920432,0.1815002113,4082,SR,1
161-190-002,1,VLDR,SR,161190002,355.242711733,7220.50868937,0.16576007092,4083,SR,1
164-220-040,1,VLDR,SR,164220040,348.040835508,7231.34947153,0.16600894104,4084,SR,1
066-420-007,1,VLDR,SR,066420007,612.46557462,20501.5048156,0.47064978915,4085,SR,1
163-120-056,1,VLDR,SR,163120056,353.12914568,7207.17144,0.16545388981,4086,SR,1
066-420-024,1,VLDR,SR,066420024,580.331924708,18413.6124518,0.42271837584,4087,SR,1
161-410-045,1,VLDR,SR,161410045,454.574411704,10768.6106489,0.24721328395,4088,SR,1
066-380-001,1,VLDR,SR,066380001,340.324601603,7269.91931611,0.16689438283,4089,SR,1
162-031-035,1,VLDR,SR,162031035,363.044889333,6983.5473671,0.16032018749,4090,SR,1
162-130-023,1,VLDR,SR,162130023,316.575543392,5931.45952752,0.13616757409,4091,SR,1
164-190-050,1,VLDR,SR,164190050,332.686710748,6825.68432799,0.15669615078,4092,SR,1
164-210-033,1,LDR,VR,164210033,318.008748493,6563.54561731,0.15067827404,4093,VR,1
162-250-084,1,VLDR,SR,162250084,312.399516454,5994.3788327,0.13761200259,4094,SR,1
066-510-030,1,LDR,VR,066510030,340.126435062,6004.91830061,0.13785395548,4095,VR,1
066-070-025,1,MDR,MDR,066070025,495.222650493,14599.1101338,0.33514945211,4096,MDR,2
164-340-073,1,VLDR,PD_VntgGrn,164340073,319.796407594,5999.4396261,0.13772818242,4097,PD_VntgGrn,1
066-180-034,1,VLDR,SR,066180034,580.803662187,18571.9827438,0.42635405748,4098,SR,1
162-120-054,1,VLDR,SR,162120054,331.192589303,6799.29081777,0.15609023916,4099,SR,1
164-010-006,1,TC,TC,164010006,500.989196265,15059.0105767,0.34570731351,4100,TC,0
164-010-052,1,TC,TC,164010052,574.716417316,17204.850024,0.39496900882,4101,TC__MF,2
164-390-021,2,TC,TC,164390021,153.930792014,902.260394352,0.02071304854,4102,TC__MF,2
164-390-020,2,TC,TC,164390020,137.555830321,884.249796616,0.02029958211,4103,TC__MF,2
164-480-006,1,TC,TC,164480006,117.379102137,762.708417895,0.01750937598,4104,TC__MF,2
164-020-040,1,PQ,PI,164020040,2994.9105476,474860.589503,10.9012991162,4105,PI,0
164-390-014,2,TC,TC,164390014,113.979124313,786.590381992,0.01805763044,4106,TC__MF,2
163-160-012,1,VLDR,SR,163160012,597.676263522,21946.4082115,0.50382020688,4107,SR,1
162-180-055,1,VLDR,SR,162180055,310.005880375,5250.22527847,0.12052858766,4108,SR,1
162-180-073,1,VLDR,SR,162180073,285.836749669,4683.58362824,0.10752028531,4109,SR,1
162-080-013,1,VLDR,SR,162080013,283.469066026,4582.68215936,0.10520390632,4110,SR,1
162-180-024,1,VLDR,SR,162180024,306.018316796,5150.71879066,0.11824423303,4111,SR,1
162-180-029,1,VLDR,SR,162180029,304.927207413,5081.44062197,0.11665382511,4112,SR,1
162-090-008,1,VLDR,SR,162090008,314.328787591,5335.59182819,0.12248833398,4113,SR,1
162-180-027,1,VLDR,SR,162180027,287.167064105,4676.60027413,0.10735996956,4114,SR,1
066-540-052,1,VLDR,SR,066540052,324.57472455,6669.97391997,0.15312153168,4115,SR,1
161-040-013,1,BMU,BC,161040013,799.471956365,29331.7436356,0.67336417896,4116,BC,0
161-260-015,1,VLDR,SR,161260015,315.789629998,5404.22475188,0.12406392911,4117,SR,1
161-270-021,1,VLDR,SR,161270021,331.573632005,6699.84659547,0.15380731395,4118,SR,1
161-270-022,1,VLDR,SR,161270022,317.155721336,5483.67769624,0.12588791773,4119,SR,1
161-270-032,1,VLDR,SR,161270032,379.487678704,8685.12757398,0.19938309399,4120,SR,1
161-480-011,1,MDR,MDR,161480011,210.338296768,2703.49852348,0.06206378612,4121,MDR,2
161-040-018,1,MDR,MDR,161040018,395.203575801,8024.46833485,0.18421644478,4122,MDR,2
161-270-048,1,PR,REC,161270048,1480.40266212,111730.227432,2.56497308155,4123,REC,0
164-540-010,2,BMU,BC,164540010,107.690073341,562.009853497,0.01290197093,4124,BC,0
164-120-015,1,VLDR,SR,164120015,322.364313296,6089.20787888,0.13978897794,4125,SR,1
164-120-038,1,VLDR,SR,164120038,326.398177357,6398.7460887,0.14689499745,4126,SR,1
164-110-006,1,VLDR,SR,164110006,540.005288697,18200.4400801,0.41782461157,4127,SR,1
164-110-019,1,VLDR,SR,164110019,400.000549418,9099.9364898,0.20890579637,4128,SR,1
