id,general_pl,Zoning
5666,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5667,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5668,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5669,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5670,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5671,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5672,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5673,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5674,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5675,PUBLIC-65-J,NA
5676,PUBLIC-OS,NA
5677,PUBLIC-40-X,NA
5678,PUBLIC-40-X,NA
5679,PUBLIC-OS,NA
5680,PUBLIC-40-X,NA
5681,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5682,"NEIGHBORHOOD COMMERCIAL, CLUSTER-50-X",NA
5683,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5684,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5685,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5686,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5687,PUBLIC-45-X,NA
5688,PUBLIC-65-J,NA
5689,PUBLIC-65-J,NA
5690,PUBLIC-OS,NA
5691,PUBLIC-28-X,NA
5692,PUBLIC-65-A,NA
5693,PUBLIC-40-X,NA
5694,PUBLIC-OS,NA
5695,PUBLIC-40-X,NA
5696,PUBLIC-40-X,NA
5697,PUBLIC-40-X,NA
5698,PUBLIC-40-X,NA
5699,PUBLIC-40-X,NA
5700,PUBLIC-40-X,NA
5701,PUBLIC-40-X,NA
5702,PUBLIC-65-X,NA
5703,PUBLIC-40-X,NA
5704,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5705,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5706,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5707,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5708,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5709,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5710,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5711,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5712,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5713,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5714,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5715,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5716,"NEIGHBORHOOD COMMERCIAL, CLUSTER-65-A",NA
5717,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5718,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5719,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5720,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5721,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5722,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5723,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5724,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5725,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5726,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5727,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5728,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5729,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5730,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5731,PUBLIC-OS,NA
5732,PUBLIC-40-X,NA
5733,PUBLIC-OS,NA
5734,PUBLIC-40-X,NA
5735,PUBLIC-40-X,NA
5736,PUBLIC-OS,NA
5737,PUBLIC-OS,NA
5738,PUBLIC-OS,NA
5739,PUBLIC-OS,NA
5740,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5741,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5742,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5743,PUBLIC-OS,NA
5744,PUBLIC-40-X,NA
5745,PUBLIC-40-X,NA
5746,PUBLIC-40-X,NA
5747,PUBLIC-40-X,NA
5748,PUBLIC-40-X,NA
5749,PUBLIC-40-X,NA
5750,PUBLIC-40-X,NA
5751,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-50-X",NA
5752,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5753,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5754,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5755,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5756,"NEIGHBORHOOD COMMERCIAL, CLUSTER-32-X",NA
5757,PUBLIC-40-X,NA
5758,PUBLIC-OS,NA
5759,PUBLIC-OS,NA
5760,PUBLIC-40-X,NA
5761,PUBLIC-40-X,NA
5762,PUBLIC-55-X,NA
5763,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",NA
5764,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5765,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5766,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5767,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5768,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5769,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5770,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5771,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5772,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5773,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5774,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",NA
5775,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5776,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5777,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5778,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5779,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-100-A",NA
5780,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-100-A",NA
5781,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-100-A",NA
5782,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5783,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5784,PUBLIC-40-X,NA
5785,PUBLIC-40-X,NA
5786,PUBLIC-40-X,NA
5787,PUBLIC- WATER-OS,NA
5788,PUBLIC- WATER-OS,NA
5789,PUBLIC-40-X,NA
5790,PUBLIC-OS,NA
5791,PUBLIC-OS,NA
5792,PUBLIC-40-X,NA
5793,PUBLIC-40-X,NA
5794,PUBLIC-40-X,NA
5795,PUBLIC-OS,NA
5796,PUBLIC-40-X,NA
5797,PUBLIC-40-X,NA
5798,PUBLIC-40-X,NA
5799,PUBLIC-40-X,NA
5800,PUBLIC-40-X,NA
5801,PUBLIC-40-X,NA
5802,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5803,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5804,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5805,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
5806,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5807,PUBLIC-40-X,NA
5808,PUBLIC-40-X,NA
5809,PUBLIC-40-X,NA
5810,PUBLIC-40-X,NA
5811,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5812,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5813,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5814,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5815,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5816,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5817,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5818,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5819,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5820,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5821,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
5822,"RESIDENTIAL- HOUSE, TWO FAMILY-26-X",2
5823,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5824,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5825,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5826,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5827,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5828,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5829,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5830,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5831,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5832,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5833,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5834,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",1
5835,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5836,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5837,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
5838,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5839,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5840,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5841,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5842,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5843,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5844,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5845,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5846,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5847,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5848,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5849,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
5850,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
5851,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-V",2
5852,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-T",2
5853,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5854,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5855,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5856,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5857,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5858,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5859,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-B,2
5860,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,2
5861,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-B,2
5862,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,2
5863,"RESIDENTIAL- MIXED, HIGH DENSITY-65-N",2
5864,"RESIDENTIAL- MIXED, HIGH DENSITY-65-85-N",2
5865,"RESIDENTIAL- MIXED, HIGH DENSITY-65-N",2
5866,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
5867,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
5868,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5869,"RESIDENTIAL- HOUSE, TWO FAMILY-55-X",2
5870,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",2
5871,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5872,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5873,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5874,BROADWAY NEIGHBORHOOD COMMERCIAL-40-X,NA
5875,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5876,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5877,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5878,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5879,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
5880,DOWNTOWN SUPPORT-130-F,NA
5881,DOWNTOWN SUPPORT-120-F,NA
5882,DOWNTOWN SUPPORT-130-F,NA
5883,DOWNTOWN SUPPORT-90-X,NA
5884,DOWNTOWN SUPPORT-130-F,NA
5885,DOWNTOWN SUPPORT-320-S,NA
5886,DOWNTOWN SUPPORT-340-I,NA
5887,DOWNTOWN SUPPORT-200-S,NA
5888,DOWNTOWN SUPPORT-320-I,NA
5889,DOWNTOWN- RETAIL-80-130-F,NA
5890,DOWNTOWN- RETAIL-240-H,NA
5891,DOWNTOWN- RETAIL-80-130-F,NA
5892,HEAVY COMMERCIAL-40-X,NA
5893,HEAVY COMMERCIAL-105-J,NA
5894,HEAVY COMMERCIAL-120-R-2,NA
5895,HEAVY COMMERCIAL-85-X,NA
5896,HEAVY COMMERCIAL-160-M,NA
5897,HEAVY COMMERCIAL-160-M,NA
5898,DOWNTOWN- GENERAL-80-X,NA
5899,DOWNTOWN- GENERAL-90-X,NA
5900,DOWNTOWN- GENERAL-OS,NA
5901,DOWNTOWN- GENERAL-120-X,NA
5902,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5903,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5904,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5905,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5906,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-B",NA
5907,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",NA
5908,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5909,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5910,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5911,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",NA
5912,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5913,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5914,DOWNTOWN SUPPORT-250-S,NA
5915,DOWNTOWN SUPPORT-320-I,NA
5916,DOWNTOWN SUPPORT-320-I,NA
5917,DOWNTOWN SUPPORT-340-I,NA
5918,DOWNTOWN SUPPORT-250-S,NA
5919,DOWNTOWN SUPPORT-200-S,NA
5920,DOWNTOWN SUPPORT-65-X,NA
5921,DOWNTOWN- GENERAL-85-X,NA
5922,DOWNTOWN- GENERAL-120-R-2,NA
5923,DOWNTOWN- GENERAL-120-R-2,NA
5924,DOWNTOWN- GENERAL-120-R-2,NA
5925,DOWNTOWN- GENERAL-120/320-R-2,NA
5926,DOWNTOWN- GENERAL-85-X,NA
5927,COMMUNITY BUSINESS-40-X,NA
5928,COMMUNITY BUSINESS-40-X,NA
5929,COMMUNITY BUSINESS-40-X,NA
5930,COMMUNITY BUSINESS-40-X,NA
5931,COMMUNITY BUSINESS-40-X,NA
5932,COMMUNITY BUSINESS-40-X,NA
5933,COMMUNITY BUSINESS-40-X,NA
5934,COMMUNITY BUSINESS-40-X,NA
5935,DOWNTOWN- RETAIL-120-X,NA
5936,DOWNTOWN- RETAIL-110-X,NA
5937,DOWNTOWN- RETAIL-200-X,NA
5938,DOWNTOWN- RETAIL-80-130-F,NA
5939,DOWNTOWN- RETAIL-80-130-F,NA
5940,DOWNTOWN- RETAIL-80-130-F,NA
5941,DOWNTOWN- RETAIL-80-130-F,NA
5942,DOWNTOWN- RETAIL-80-130-F,NA
5943,DOWNTOWN- RETAIL-120-X,NA
5944,DOWNTOWN- RETAIL-80-130-F,NA
5945,DOWNTOWN- RETAIL-80-130-F,NA
5946,DOWNTOWN- RETAIL-80-130-F,NA
5947,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",NA
5948,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",NA
5949,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-E",NA
5950,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",NA
5951,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",NA
5952,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-E",NA
5953,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-A",NA
5954,PUBLIC-220-F,NA
5955,COMMUNITY BUSINESS-40-X,NA
5956,COMMUNITY BUSINESS-40-X,NA
5957,COMMUNITY BUSINESS-40-X,NA
5958,COMMUNITY BUSINESS-40-X,NA
5959,COMMUNITY BUSINESS-40-X,NA
5960,COMMUNITY BUSINESS-40-X,NA
5961,COMMUNITY BUSINESS-40-X,NA
5962,COMMUNITY BUSINESS-40-X,NA
5963,COMMUNITY BUSINESS-40-X,NA
5964,COMMUNITY BUSINESS-40-X,NA
5965,COMMUNITY BUSINESS-40-X,NA
5966,COMMUNITY BUSINESS-40-X,NA
5967,DOWNTOWN SUPPORT-120-F,NA
5968,DOWNTOWN- RETAIL-150-X,NA
5969,DOWNTOWN- RETAIL-80-130-F,NA
5970,DOWNTOWN- RETAIL-80-130-F,NA
5971,DOWNTOWN- RETAIL-80-130-F,NA
5972,DOWNTOWN- RETAIL-80-130-F,NA
5973,DOWNTOWN- RETAIL-80-130-F,NA
5974,DOWNTOWN- RETAIL-80-130-F,NA
5975,DOWNTOWN- RETAIL-80-130-F,NA
5976,DOWNTOWN- RETAIL-80-130-F,NA
5977,DOWNTOWN- RETAIL-80-130-F,NA
5978,DOWNTOWN- RETAIL-80-130-F,NA
5979,DOWNTOWN- RETAIL-80-130-F,NA
5980,DOWNTOWN- RETAIL-240-H,NA
5981,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5982,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5983,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-B",NA
5984,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5985,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
5986,PUBLIC-40-X,NA
5987,PUBLIC-40-X,NA
5988,PUBLIC-40-X,NA
5989,PUBLIC-40-X,NA
5990,PUBLIC-OS,NA
5991,PUBLIC-40-X,NA
5992,COMMUNITY BUSINESS-OS,NA
5993,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",2
5994,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5995,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5996,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5997,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5998,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
5999,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6000,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6001,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6002,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6003,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6004,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6005,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6006,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6007,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6008,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6009,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6010,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6011,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6012,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
6013,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
6014,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
6015,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6016,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6017,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6018,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6019,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6020,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6021,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6022,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6023,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6024,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6025,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6026,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6027,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6028,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6029,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6030,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6031,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6032,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6033,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6034,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6035,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6036,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6037,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6038,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6039,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6040,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6041,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6042,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6043,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6044,"RESIDENTIAL- HOUSE, TWO FAMILY-80-D",2
6045,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6046,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6047,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6048,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6049,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6050,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6051,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6052,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6053,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6054,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
6055,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6056,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6057,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6058,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6059,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6060,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6061,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6062,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6063,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6064,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6065,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6066,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6067,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",2
6068,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",2
6069,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6070,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6071,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",2
6072,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6073,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6074,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6075,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6076,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6077,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6078,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
6079,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6080,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6081,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6082,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6083,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6084,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6085,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6086,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6087,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6088,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6089,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6090,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6091,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6092,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6093,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6094,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6095,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6096,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6097,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6098,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6099,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6100,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6101,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6102,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6103,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6104,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6105,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6106,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6107,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6108,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6109,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
6110,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
